tm,MVm,PVm
3.700000000000000000e+01,1.000000000000000000e+00,3.374999999999985650e-02
3.800000000000000000e+01,1.000000000000000000e+00,3.374999999999985650e-02
3.900000000000000000e+01,1.000000000000000000e+00,3.699999999999992184e-02
4.000000000000000000e+01,1.000000000000000000e+00,3.799999999999990191e-02
4.100000000000000000e+01,1.000000000000000000e+00,4.024999999999998718e-02
4.200000000000000000e+01,1.000000000000000000e+00,4.024999999999998718e-02
4.300000000000000000e+01,1.000000000000000000e+00,4.024999999999998718e-02
4.400000000000000000e+01,1.000000000000000000e+00,4.274999999999984368e-02
4.500000000000000000e+01,1.000000000000000000e+00,4.349999999999987210e-02
4.600000000000000000e+01,1.000000000000000000e+00,4.599999999999990902e-02
4.700000000000000000e+01,1.000000000000000000e+00,4.599999999999990902e-02
4.800000000000000000e+01,1.000000000000000000e+00,4.824999999999999428e-02
4.900000000000000000e+01,1.000000000000000000e+00,4.824999999999999428e-02
5.000000000000000000e+01,1.000000000000000000e+00,5.074999999999985079e-02
5.100000000000000000e+01,1.000000000000000000e+00,5.249999999999985928e-02
5.200000000000000000e+01,1.000000000000000000e+00,5.399999999999991612e-02
5.300000000000000000e+01,1.000000000000000000e+00,5.549999999999997297e-02
5.400000000000000000e+01,1.000000000000000000e+00,5.724999999999998146e-02
5.500000000000000000e+01,1.000000000000000000e+00,5.874999999999985789e-02
5.600000000000000000e+01,1.000000000000000000e+00,6.274999999999994471e-02
5.700000000000000000e+01,1.000000000000000000e+00,6.374999999999993172e-02
5.800000000000000000e+01,1.000000000000000000e+00,6.699999999999999012e-02
5.900000000000000000e+01,1.000000000000000000e+00,6.449999999999996014e-02
6.000000000000000000e+01,1.000000000000000000e+00,6.774999999999983813e-02
6.100000000000000000e+01,1.000000000000000000e+00,7.099999999999991041e-02
6.200000000000000000e+01,1.000000000000000000e+00,6.924999999999989497e-02
6.300000000000000000e+01,1.000000000000000000e+00,7.174999999999993883e-02
6.400000000000000000e+01,1.000000000000000000e+00,7.574999999999984523e-02
6.500000000000000000e+01,1.000000000000000000e+00,7.249999999999996725e-02
6.600000000000000000e+01,1.000000000000000000e+00,7.574999999999984523e-02
6.700000000000000000e+01,1.000000000000000000e+00,7.649999999999987366e-02
6.800000000000000000e+01,1.000000000000000000e+00,7.824999999999988909e-02
6.900000000000000000e+01,1.000000000000000000e+00,8.049999999999997435e-02
7.000000000000000000e+01,1.000000000000000000e+00,8.300000000000000433e-02
7.100000000000000000e+01,1.000000000000000000e+00,8.374999999999985234e-02
7.200000000000000000e+01,1.000000000000000000e+00,8.549999999999986777e-02
7.300000000000000000e+01,1.000000000000000000e+00,8.874999999999992617e-02
7.400000000000000000e+01,1.000000000000000000e+00,8.774999999999995304e-02
7.500000000000000000e+01,1.000000000000000000e+00,9.024999999999998301e-02
7.600000000000000000e+01,1.000000000000000000e+00,8.949999999999995459e-02
7.700000000000000000e+01,1.000000000000000000e+00,9.199999999999999845e-02
7.800000000000000000e+01,1.000000000000000000e+00,9.424999999999990330e-02
7.900000000000000000e+01,1.000000000000000000e+00,9.599999999999990485e-02
8.000000000000000000e+01,1.000000000000000000e+00,9.674999999999993328e-02
8.100000000000000000e+01,1.000000000000000000e+00,9.674999999999993328e-02
8.200000000000000000e+01,1.000000000000000000e+00,9.824999999999999012e-02
8.300000000000000000e+01,1.000000000000000000e+00,9.924999999999997713e-02
8.400000000000000000e+01,1.000000000000000000e+00,1.007499999999998536e-01
8.500000000000000000e+01,1.000000000000000000e+00,1.039999999999999120e-01
8.600000000000000000e+01,1.000000000000000000e+00,1.054999999999999688e-01
8.700000000000000000e+01,1.000000000000000000e+00,1.054999999999999688e-01
8.800000000000000000e+01,1.000000000000000000e+00,1.054999999999999688e-01
8.900000000000000000e+01,1.000000000000000000e+00,1.112499999999998906e-01
9.000000000000000000e+01,1.000000000000000000e+00,1.104999999999998622e-01
9.100000000000000000e+01,1.000000000000000000e+00,1.104999999999998622e-01
9.200000000000000000e+01,1.000000000000000000e+00,1.127499999999999475e-01
9.300000000000000000e+01,1.000000000000000000e+00,1.127499999999999475e-01
9.400000000000000000e+01,1.000000000000000000e+00,1.152499999999999913e-01
9.500000000000000000e+01,1.000000000000000000e+00,1.144999999999999629e-01
9.600000000000000000e+01,1.000000000000000000e+00,1.167499999999998678e-01
9.700000000000000000e+01,1.000000000000000000e+00,1.177499999999998409e-01
9.800000000000000000e+01,1.000000000000000000e+00,1.184999999999998693e-01
9.900000000000000000e+01,1.000000000000000000e+00,1.199999999999999262e-01
1.000000000000000000e+02,1.000000000000000000e+00,1.209999999999999132e-01
1.010000000000000000e+02,1.000000000000000000e+00,1.232499999999999984e-01
1.020000000000000000e+02,1.000000000000000000e+00,1.250000000000000000e-01
1.030000000000000000e+02,1.000000000000000000e+00,1.239999999999998465e-01
1.040000000000000000e+02,1.000000000000000000e+00,1.264999999999998903e-01
1.050000000000000000e+02,1.000000000000000000e+00,1.289999999999999203e-01
1.060000000000000000e+02,1.000000000000000000e+00,1.282499999999998919e-01
1.070000000000000000e+02,1.000000000000000000e+00,1.289999999999999203e-01
1.080000000000000000e+02,1.000000000000000000e+00,1.330000000000000071e-01
1.090000000000000000e+02,1.000000000000000000e+00,1.322499999999999787e-01
1.100000000000000000e+02,1.000000000000000000e+00,1.337499999999998690e-01
1.110000000000000000e+02,1.000000000000000000e+00,1.362499999999998990e-01
1.120000000000000000e+02,1.000000000000000000e+00,1.369999999999999274e-01
1.130000000000000000e+02,1.000000000000000000e+00,1.384999999999999842e-01
1.140000000000000000e+02,1.000000000000000000e+00,1.402499999999999858e-01
1.150000000000000000e+02,1.000000000000000000e+00,1.410000000000000142e-01
1.160000000000000000e+02,1.000000000000000000e+00,1.410000000000000142e-01
1.170000000000000000e+02,1.000000000000000000e+00,1.427499999999998492e-01
1.180000000000000000e+02,1.000000000000000000e+00,1.442499999999999061e-01
1.190000000000000000e+02,1.000000000000000000e+00,1.442499999999999061e-01
1.200000000000000000e+02,1.000000000000000000e+00,1.449999999999999345e-01
1.210000000000000000e+02,1.000000000000000000e+00,1.467499999999999361e-01
1.220000000000000000e+02,1.000000000000000000e+00,1.457499999999999629e-01
1.230000000000000000e+02,1.000000000000000000e+00,1.474999999999999645e-01
1.240000000000000000e+02,1.000000000000000000e+00,1.507499999999998563e-01
1.250000000000000000e+02,1.000000000000000000e+00,1.514999999999998848e-01
1.260000000000000000e+02,1.000000000000000000e+00,1.539999999999999147e-01
1.270000000000000000e+02,1.000000000000000000e+00,1.529999999999999416e-01
1.280000000000000000e+02,1.000000000000000000e+00,1.529999999999999416e-01
1.290000000000000000e+02,1.000000000000000000e+00,1.572499999999999731e-01
1.300000000000000000e+02,1.000000000000000000e+00,1.587499999999998634e-01
1.310000000000000000e+02,1.000000000000000000e+00,1.594999999999998919e-01
1.320000000000000000e+02,1.000000000000000000e+00,1.619999999999999218e-01
1.330000000000000000e+02,1.000000000000000000e+00,1.612499999999998934e-01
1.340000000000000000e+02,1.000000000000000000e+00,1.619999999999999218e-01
1.350000000000000000e+02,1.000000000000000000e+00,1.644999999999999518e-01
1.360000000000000000e+02,1.000000000000000000e+00,1.644999999999999518e-01
1.370000000000000000e+02,1.000000000000000000e+00,1.667499999999998705e-01
1.380000000000000000e+02,1.000000000000000000e+00,1.660000000000000087e-01
1.390000000000000000e+02,1.000000000000000000e+00,1.692499999999999005e-01
1.400000000000000000e+02,1.000000000000000000e+00,1.692499999999999005e-01
1.410000000000000000e+02,1.000000000000000000e+00,1.717499999999999305e-01
1.420000000000000000e+02,1.000000000000000000e+00,1.717499999999999305e-01
1.430000000000000000e+02,1.000000000000000000e+00,1.739999999999998492e-01
1.440000000000000000e+02,1.000000000000000000e+00,1.757499999999998508e-01
1.450000000000000000e+02,1.000000000000000000e+00,1.772499999999999076e-01
1.460000000000000000e+02,1.000000000000000000e+00,1.772499999999999076e-01
1.470000000000000000e+02,1.000000000000000000e+00,1.779999999999999361e-01
1.480000000000000000e+02,1.000000000000000000e+00,1.812499999999999944e-01
1.490000000000000000e+02,1.000000000000000000e+00,1.804999999999999660e-01
1.500000000000000000e+02,1.000000000000000000e+00,1.819999999999998563e-01
1.510000000000000000e+02,1.000000000000000000e+00,1.819999999999998563e-01
1.520000000000000000e+02,1.000000000000000000e+00,1.844999999999998863e-01
1.530000000000000000e+02,1.000000000000000000e+00,1.852499999999999147e-01
1.540000000000000000e+02,1.000000000000000000e+00,1.862499999999998879e-01
1.550000000000000000e+02,1.000000000000000000e+00,1.852499999999999147e-01
1.560000000000000000e+02,1.000000000000000000e+00,1.884999999999999731e-01
1.570000000000000000e+02,1.000000000000000000e+00,1.892500000000000016e-01
1.580000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
1.590000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
1.600000000000000000e+02,1.000000000000000000e+00,1.942499999999998950e-01
1.610000000000000000e+02,1.000000000000000000e+00,1.934999999999998666e-01
1.620000000000000000e+02,1.000000000000000000e+00,1.957499999999999518e-01
1.630000000000000000e+02,1.000000000000000000e+00,1.957499999999999518e-01
1.640000000000000000e+02,1.000000000000000000e+00,1.974999999999999534e-01
1.650000000000000000e+02,1.000000000000000000e+00,1.957499999999999518e-01
1.660000000000000000e+02,1.000000000000000000e+00,1.974999999999999534e-01
1.670000000000000000e+02,1.000000000000000000e+00,1.997499999999998721e-01
1.680000000000000000e+02,1.000000000000000000e+00,1.982499999999999818e-01
1.690000000000000000e+02,1.000000000000000000e+00,1.997499999999998721e-01
1.700000000000000000e+02,1.000000000000000000e+00,2.029999999999999305e-01
1.710000000000000000e+02,1.000000000000000000e+00,2.014999999999998737e-01
1.720000000000000000e+02,1.000000000000000000e+00,2.029999999999999305e-01
1.730000000000000000e+02,1.000000000000000000e+00,2.022499999999999021e-01
1.740000000000000000e+02,1.000000000000000000e+00,2.037499999999999589e-01
1.750000000000000000e+02,1.000000000000000000e+00,2.062499999999999889e-01
1.760000000000000000e+02,1.000000000000000000e+00,2.094999999999998808e-01
1.770000000000000000e+02,1.000000000000000000e+00,2.102499999999999092e-01
1.780000000000000000e+02,1.000000000000000000e+00,2.102499999999999092e-01
1.790000000000000000e+02,1.000000000000000000e+00,2.102499999999999092e-01
1.800000000000000000e+02,1.000000000000000000e+00,2.142499999999999960e-01
1.810000000000000000e+02,1.000000000000000000e+00,2.167499999999998594e-01
1.820000000000000000e+02,1.000000000000000000e+00,2.142499999999999960e-01
1.830000000000000000e+02,1.000000000000000000e+00,2.152499999999999969e-01
1.840000000000000000e+02,1.000000000000000000e+00,2.152499999999999969e-01
1.850000000000000000e+02,1.000000000000000000e+00,2.174999999999998879e-01
1.860000000000000000e+02,1.000000000000000000e+00,2.182499999999999163e-01
1.870000000000000000e+02,1.000000000000000000e+00,2.174999999999998879e-01
1.880000000000000000e+02,1.000000000000000000e+00,2.174999999999998879e-01
1.890000000000000000e+02,1.000000000000000000e+00,2.199999999999999178e-01
1.900000000000000000e+02,1.000000000000000000e+00,2.192499999999998894e-01
1.910000000000000000e+02,1.000000000000000000e+00,2.199999999999999178e-01
1.920000000000000000e+02,1.000000000000000000e+00,2.214999999999999747e-01
1.930000000000000000e+02,1.000000000000000000e+00,2.247499999999998666e-01
1.940000000000000000e+02,1.000000000000000000e+00,2.239999999999998381e-01
1.950000000000000000e+02,1.000000000000000000e+00,2.247499999999998666e-01
1.960000000000000000e+02,1.000000000000000000e+00,2.264999999999998681e-01
1.970000000000000000e+02,1.000000000000000000e+00,2.239999999999998381e-01
1.980000000000000000e+02,1.000000000000000000e+00,2.272499999999998965e-01
1.990000000000000000e+02,1.000000000000000000e+00,2.264999999999998681e-01
2.000000000000000000e+02,1.000000000000000000e+00,2.279999999999999249e-01
2.010000000000000000e+02,1.000000000000000000e+00,2.264999999999998681e-01
2.020000000000000000e+02,1.000000000000000000e+00,2.297499999999999543e-01
2.030000000000000000e+02,1.000000000000000000e+00,2.304999999999999827e-01
2.040000000000000000e+02,1.000000000000000000e+00,2.327499999999998737e-01
2.050000000000000000e+02,1.000000000000000000e+00,2.304999999999999827e-01
2.060000000000000000e+02,1.000000000000000000e+00,2.344999999999998752e-01
2.070000000000000000e+02,1.000000000000000000e+00,2.352499999999999036e-01
2.080000000000000000e+02,1.000000000000000000e+00,2.344999999999998752e-01
2.090000000000000000e+02,1.000000000000000000e+00,2.359999999999999321e-01
2.100000000000000000e+02,1.000000000000000000e+00,2.377499999999999614e-01
2.110000000000000000e+02,1.000000000000000000e+00,2.410000000000000198e-01
2.120000000000000000e+02,1.000000000000000000e+00,2.392500000000000182e-01
2.130000000000000000e+02,1.000000000000000000e+00,2.410000000000000198e-01
2.140000000000000000e+02,1.000000000000000000e+00,2.392500000000000182e-01
2.150000000000000000e+02,1.000000000000000000e+00,2.410000000000000198e-01
2.160000000000000000e+02,1.000000000000000000e+00,2.442499999999999116e-01
2.170000000000000000e+02,1.000000000000000000e+00,2.417499999999998539e-01
2.180000000000000000e+02,1.000000000000000000e+00,2.432499999999999107e-01
2.190000000000000000e+02,1.000000000000000000e+00,2.432499999999999107e-01
2.200000000000000000e+02,1.000000000000000000e+00,2.432499999999999107e-01
2.210000000000000000e+02,1.000000000000000000e+00,2.472500000000000253e-01
2.220000000000000000e+02,1.000000000000000000e+00,2.482499999999999984e-01
2.230000000000000000e+02,1.000000000000000000e+00,2.497499999999998610e-01
2.240000000000000000e+02,1.000000000000000000e+00,2.489999999999998326e-01
2.250000000000000000e+02,1.000000000000000000e+00,2.497499999999998610e-01
2.260000000000000000e+02,1.000000000000000000e+00,2.522499999999999187e-01
2.270000000000000000e+02,1.000000000000000000e+00,2.504999999999998894e-01
2.280000000000000000e+02,1.000000000000000000e+00,2.522499999999999187e-01
2.290000000000000000e+02,1.000000000000000000e+00,2.529999999999999472e-01
2.300000000000000000e+02,1.000000000000000000e+00,2.529999999999999472e-01
2.310000000000000000e+02,1.000000000000000000e+00,2.545000000000000040e-01
2.320000000000000000e+02,1.000000000000000000e+00,2.562499999999999778e-01
2.330000000000000000e+02,1.000000000000000000e+00,2.554999999999999494e-01
2.340000000000000000e+02,1.000000000000000000e+00,2.562499999999999778e-01
2.350000000000000000e+02,1.000000000000000000e+00,2.587499999999998690e-01
2.360000000000000000e+02,1.000000000000000000e+00,2.594999999999998974e-01
2.370000000000000000e+02,1.000000000000000000e+00,2.577499999999998681e-01
2.380000000000000000e+02,1.000000000000000000e+00,2.594999999999998974e-01
2.390000000000000000e+02,1.000000000000000000e+00,2.627499999999999281e-01
2.400000000000000000e+02,1.000000000000000000e+00,2.634999999999999565e-01
2.410000000000000000e+02,1.000000000000000000e+00,2.627499999999999281e-01
2.420000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.430000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.440000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.450000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.460000000000000000e+02,1.000000000000000000e+00,2.699999999999999067e-01
2.470000000000000000e+02,1.000000000000000000e+00,2.660000000000000142e-01
2.480000000000000000e+02,1.000000000000000000e+00,2.682499999999999329e-01
2.490000000000000000e+02,1.000000000000000000e+00,2.682499999999999329e-01
2.500000000000000000e+02,1.000000000000000000e+00,2.682499999999999329e-01
2.510000000000000000e+02,1.000000000000000000e+00,2.699999999999999067e-01
2.520000000000000000e+02,1.000000000000000000e+00,2.722499999999999920e-01
2.530000000000000000e+02,1.000000000000000000e+00,2.732499999999999929e-01
2.540000000000000000e+02,1.000000000000000000e+00,2.714999999999999636e-01
2.550000000000000000e+02,1.000000000000000000e+00,2.707499999999999352e-01
2.560000000000000000e+02,1.000000000000000000e+00,2.732499999999999929e-01
2.570000000000000000e+02,1.000000000000000000e+00,2.739999999999998548e-01
2.580000000000000000e+02,1.000000000000000000e+00,2.739999999999998548e-01
2.590000000000000000e+02,1.000000000000000000e+00,2.739999999999998548e-01
2.600000000000000000e+02,1.000000000000000000e+00,2.772499999999998854e-01
2.610000000000000000e+02,1.000000000000000000e+00,2.762499999999999400e-01
2.620000000000000000e+02,1.000000000000000000e+00,2.762499999999999400e-01
2.630000000000000000e+02,1.000000000000000000e+00,2.804999999999999716e-01
2.640000000000000000e+02,1.000000000000000000e+00,2.794999999999999707e-01
2.650000000000000000e+02,1.000000000000000000e+00,2.794999999999999707e-01
2.660000000000000000e+02,1.000000000000000000e+00,2.779999999999999138e-01
2.670000000000000000e+02,1.000000000000000000e+00,2.812500000000000000e-01
2.680000000000000000e+02,1.000000000000000000e+00,2.819999999999998619e-01
2.690000000000000000e+02,1.000000000000000000e+00,2.812500000000000000e-01
2.700000000000000000e+02,1.000000000000000000e+00,2.819999999999998619e-01
2.710000000000000000e+02,1.000000000000000000e+00,2.827499999999998903e-01
2.720000000000000000e+02,1.000000000000000000e+00,2.827499999999998903e-01
2.730000000000000000e+02,1.000000000000000000e+00,2.844999999999998641e-01
2.740000000000000000e+02,1.000000000000000000e+00,2.852499999999998925e-01
2.750000000000000000e+02,1.000000000000000000e+00,2.819999999999998619e-01
2.760000000000000000e+02,1.000000000000000000e+00,2.844999999999998641e-01
2.770000000000000000e+02,1.000000000000000000e+00,2.834999999999999187e-01
2.780000000000000000e+02,1.000000000000000000e+00,2.867499999999999494e-01
2.790000000000000000e+02,1.000000000000000000e+00,2.852499999999998925e-01
2.800000000000000000e+02,1.000000000000000000e+00,2.877499999999999503e-01
2.810000000000000000e+02,1.000000000000000000e+00,2.877499999999999503e-01
2.820000000000000000e+02,1.000000000000000000e+00,2.877499999999999503e-01
2.830000000000000000e+02,1.000000000000000000e+00,2.899999999999998690e-01
2.840000000000000000e+02,1.000000000000000000e+00,2.899999999999998690e-01
2.850000000000000000e+02,1.000000000000000000e+00,2.899999999999998690e-01
2.860000000000000000e+02,1.000000000000000000e+00,2.917499999999998428e-01
2.870000000000000000e+02,1.000000000000000000e+00,2.907499999999998974e-01
2.880000000000000000e+02,1.000000000000000000e+00,2.924999999999998712e-01
2.890000000000000000e+02,1.000000000000000000e+00,2.949999999999999289e-01
2.900000000000000000e+02,1.000000000000000000e+00,2.957499999999999574e-01
2.910000000000000000e+02,1.000000000000000000e+00,2.949999999999999289e-01
2.920000000000000000e+02,1.000000000000000000e+00,2.917499999999998428e-01
2.930000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
2.940000000000000000e+02,1.000000000000000000e+00,2.964999999999999858e-01
2.950000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
2.960000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
2.970000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
2.980000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
2.990000000000000000e+02,1.000000000000000000e+00,2.989999999999998215e-01
3.000000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
3.010000000000000000e+02,1.000000000000000000e+00,2.989999999999998215e-01
3.020000000000000000e+02,1.000000000000000000e+00,2.989999999999998215e-01
3.030000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
3.040000000000000000e+02,1.000000000000000000e+00,2.989999999999998215e-01
3.050000000000000000e+02,1.000000000000000000e+00,3.012499999999999067e-01
3.060000000000000000e+02,1.000000000000000000e+00,3.029999999999999361e-01
3.070000000000000000e+02,1.000000000000000000e+00,2.997499999999998499e-01
3.080000000000000000e+02,1.000000000000000000e+00,3.037499999999999645e-01
3.090000000000000000e+02,1.000000000000000000e+00,3.022499999999999076e-01
3.100000000000000000e+02,1.000000000000000000e+00,3.037499999999999645e-01
3.110000000000000000e+02,1.000000000000000000e+00,3.054999999999999938e-01
3.120000000000000000e+02,1.000000000000000000e+00,2.964999999999999858e-01
3.130000000000000000e+02,1.000000000000000000e+00,3.054999999999999938e-01
3.140000000000000000e+02,1.000000000000000000e+00,3.069999999999998286e-01
3.150000000000000000e+02,1.000000000000000000e+00,3.084999999999998854e-01
3.160000000000000000e+02,1.000000000000000000e+00,3.069999999999998286e-01
3.170000000000000000e+02,1.000000000000000000e+00,3.084999999999998854e-01
3.180000000000000000e+02,1.000000000000000000e+00,3.069999999999998286e-01
3.190000000000000000e+02,1.000000000000000000e+00,3.084999999999998854e-01
3.200000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
3.210000000000000000e+02,1.000000000000000000e+00,3.084999999999998854e-01
3.220000000000000000e+02,1.000000000000000000e+00,3.084999999999998854e-01
3.230000000000000000e+02,1.000000000000000000e+00,3.069999999999998286e-01
3.240000000000000000e+02,1.000000000000000000e+00,3.109999999999999432e-01
3.250000000000000000e+02,1.000000000000000000e+00,3.084999999999998854e-01
3.260000000000000000e+02,1.000000000000000000e+00,3.102499999999999147e-01
3.270000000000000000e+02,1.000000000000000000e+00,3.117499999999999716e-01
3.280000000000000000e+02,1.000000000000000000e+00,3.084999999999998854e-01
3.290000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
3.300000000000000000e+02,1.000000000000000000e+00,3.117499999999999716e-01
3.310000000000000000e+02,1.000000000000000000e+00,3.117499999999999716e-01
3.320000000000000000e+02,1.000000000000000000e+00,3.127499999999999725e-01
3.330000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
3.340000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
3.350000000000000000e+02,1.000000000000000000e+00,3.109999999999999432e-01
3.360000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.370000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.380000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.390000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.400000000000000000e+02,1.000000000000000000e+00,3.127499999999999725e-01
3.410000000000000000e+02,1.000000000000000000e+00,3.167499999999998650e-01
3.420000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
3.430000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.440000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
3.450000000000000000e+02,1.000000000000000000e+00,3.174999999999998934e-01
3.460000000000000000e+02,1.000000000000000000e+00,3.174999999999998934e-01
3.470000000000000000e+02,1.000000000000000000e+00,3.167499999999998650e-01
3.480000000000000000e+02,1.000000000000000000e+00,3.174999999999998934e-01
3.490000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
3.500000000000000000e+02,1.000000000000000000e+00,3.207499999999999796e-01
3.510000000000000000e+02,1.000000000000000000e+00,3.215000000000000080e-01
3.520000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
3.530000000000000000e+02,1.000000000000000000e+00,3.229999999999998428e-01
3.540000000000000000e+02,1.000000000000000000e+00,3.229999999999998428e-01
3.550000000000000000e+02,1.000000000000000000e+00,3.222500000000000364e-01
3.560000000000000000e+02,1.000000000000000000e+00,3.229999999999998428e-01
3.570000000000000000e+02,1.000000000000000000e+00,3.239999999999998437e-01
3.580000000000000000e+02,1.000000000000000000e+00,3.229999999999998428e-01
3.590000000000000000e+02,1.000000000000000000e+00,3.247499999999998721e-01
3.600000000000000000e+02,1.000000000000000000e+00,3.254999999999999005e-01
3.610000000000000000e+02,1.000000000000000000e+00,3.247499999999998721e-01
3.620000000000000000e+02,1.000000000000000000e+00,3.254999999999999005e-01
3.630000000000000000e+02,1.000000000000000000e+00,3.239999999999998437e-01
3.640000000000000000e+02,1.000000000000000000e+00,3.239999999999998437e-01
3.650000000000000000e+02,1.000000000000000000e+00,3.272499999999999298e-01
3.660000000000000000e+02,1.000000000000000000e+00,3.254999999999999005e-01
3.670000000000000000e+02,1.000000000000000000e+00,3.262499999999999289e-01
3.680000000000000000e+02,1.000000000000000000e+00,3.247499999999998721e-01
3.690000000000000000e+02,1.000000000000000000e+00,3.279999999999999583e-01
3.700000000000000000e+02,1.000000000000000000e+00,3.272499999999999298e-01
3.710000000000000000e+02,1.000000000000000000e+00,3.295000000000000151e-01
3.720000000000000000e+02,1.000000000000000000e+00,3.279999999999999583e-01
3.730000000000000000e+02,1.000000000000000000e+00,3.312499999999999889e-01
3.740000000000000000e+02,1.000000000000000000e+00,3.295000000000000151e-01
3.750000000000000000e+02,1.000000000000000000e+00,3.319999999999998508e-01
3.760000000000000000e+02,1.000000000000000000e+00,3.312499999999999889e-01
3.770000000000000000e+02,1.000000000000000000e+00,3.319999999999998508e-01
3.780000000000000000e+02,1.000000000000000000e+00,3.302499999999998215e-01
3.790000000000000000e+02,1.000000000000000000e+00,3.334999999999999076e-01
3.800000000000000000e+02,1.000000000000000000e+00,3.319999999999998508e-01
3.810000000000000000e+02,1.000000000000000000e+00,3.334999999999999076e-01
3.820000000000000000e+02,1.000000000000000000e+00,3.319999999999998508e-01
3.830000000000000000e+02,1.000000000000000000e+00,3.327499999999998792e-01
3.840000000000000000e+02,1.000000000000000000e+00,3.319999999999998508e-01
3.850000000000000000e+02,1.000000000000000000e+00,3.359999999999999654e-01
3.860000000000000000e+02,1.000000000000000000e+00,3.359999999999999654e-01
3.870000000000000000e+02,1.000000000000000000e+00,3.367499999999999938e-01
