t,MV,MVP,MVI,MVD,PV,SP,DV,Man
1.300000000000000000e+01,5.000000000000000000e+01,8.854640698193506410e+01,-3.847976865923587297e+01,-6.663832269919363338e-02,2.701999999999999957e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+01,8.826441205524099587e+01,-3.793857783577153242e+01,-3.258342194694666127e-01,2.708999999999999986e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+01,8.790184714949148770e+01,-3.725846619819221672e+01,-6.433809512992677559e-01,2.717999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,5.000000000000000000e+01,8.737814228563109964e+01,-3.628737857821578672e+01,-1.090763707415312922e+00,2.730999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,5.000000000000000000e+01,8.737814228563109964e+01,-3.635870956700823342e+01,-1.019432718622866219e+00,2.730999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,5.000000000000000000e+01,8.814355708665782174e+01,-3.790615078632576029e+01,-2.374063003320604492e-01,2.712000000000000099e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,5.000000000000000000e+01,8.778099218090831357e+01,-3.722025636475203925e+01,-5.607358161562763232e-01,2.721000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,5.000000000000000000e+01,8.673358245318752324e+01,-3.523060231863521352e+01,-1.502980134552310609e+00,2.746999999999999886e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,5.000000000000000000e+01,8.620987758932712097e+01,-3.431572857824584588e+01,-1.894149011081272871e+00,2.760000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,5.000000000000000000e+01,8.608902262074396106e+01,-3.420579074287668675e+01,-1.883231877867271198e+00,2.762999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,5.000000000000000000e+01,8.620987758932712097e+01,-3.456275211966241301e+01,-1.647125469664709296e+00,2.760000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,5.000000000000000000e+01,8.608902262074396106e+01,-3.443666006744091135e+01,-1.652362553303053261e+00,2.762999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
