t,MV,PV,DV
5.820000000000000000e+02,3.000000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01
5.830000000000000000e+02,3.000000000000000000e+01,6.729999999999999716e+01,5.000000000000000000e+01
5.840000000000000000e+02,3.000000000000000000e+01,6.720999999999999375e+01,5.000000000000000000e+01
5.850000000000000000e+02,3.000000000000000000e+01,6.707999999999999829e+01,5.000000000000000000e+01
5.860000000000000000e+02,3.000000000000000000e+01,6.710999999999999943e+01,5.000000000000000000e+01
5.870000000000000000e+02,3.000000000000000000e+01,6.710999999999999943e+01,5.000000000000000000e+01
5.880000000000000000e+02,3.000000000000000000e+01,6.704999999999999716e+01,5.000000000000000000e+01
5.890000000000000000e+02,3.000000000000000000e+01,6.710999999999999943e+01,5.000000000000000000e+01
5.900000000000000000e+02,3.000000000000000000e+01,6.704999999999999716e+01,5.000000000000000000e+01
5.910000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
5.920000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
5.930000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
5.940000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
5.950000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
5.960000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
5.970000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
5.980000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
5.990000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
6.000000000000000000e+02,3.000000000000000000e+01,6.684999999999999432e+01,5.000000000000000000e+01
6.010000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.020000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.030000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.040000000000000000e+02,3.000000000000000000e+01,6.668999999999999773e+01,5.000000000000000000e+01
6.050000000000000000e+02,3.000000000000000000e+01,6.668999999999999773e+01,5.000000000000000000e+01
6.060000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.070000000000000000e+02,3.000000000000000000e+01,6.689000000000000057e+01,5.000000000000000000e+01
6.080000000000000000e+02,3.000000000000000000e+01,6.692000000000000171e+01,5.000000000000000000e+01
6.090000000000000000e+02,3.000000000000000000e+01,6.695000000000000284e+01,5.000000000000000000e+01
6.100000000000000000e+02,3.000000000000000000e+01,6.689000000000000057e+01,5.000000000000000000e+01
6.110000000000000000e+02,3.000000000000000000e+01,6.689000000000000057e+01,5.000000000000000000e+01
6.120000000000000000e+02,3.000000000000000000e+01,6.676000000000000512e+01,5.000000000000000000e+01
6.130000000000000000e+02,3.000000000000000000e+01,6.695000000000000284e+01,5.000000000000000000e+01
6.140000000000000000e+02,3.000000000000000000e+01,6.692000000000000171e+01,5.000000000000000000e+01
6.150000000000000000e+02,3.000000000000000000e+01,6.698000000000000398e+01,5.000000000000000000e+01
6.160000000000000000e+02,3.000000000000000000e+01,6.692000000000000171e+01,5.000000000000000000e+01
6.170000000000000000e+02,3.000000000000000000e+01,6.668999999999999773e+01,5.000000000000000000e+01
6.180000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.190000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.200000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.210000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.220000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.230000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.240000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.250000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.260000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.270000000000000000e+02,3.000000000000000000e+01,6.662999999999999545e+01,5.000000000000000000e+01
6.280000000000000000e+02,3.000000000000000000e+01,6.662999999999999545e+01,5.000000000000000000e+01
6.290000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.300000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.310000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.320000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.330000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.340000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.350000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.360000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.370000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.380000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.390000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.400000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.410000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.420000000000000000e+02,3.000000000000000000e+01,6.665999999999999659e+01,5.000000000000000000e+01
6.430000000000000000e+02,3.000000000000000000e+01,6.656000000000000227e+01,5.000000000000000000e+01
6.440000000000000000e+02,3.000000000000000000e+01,6.659999999999999432e+01,5.000000000000000000e+01
