t,MV,MVP,MVI,MVD,PV,SP,DV,Man
4.400000000000000000e+01,5.000000000000000000e+01,4.798130258466613185e+01,2.508110035640413127e+00,-4.894126203065448100e-01,4.603999999999999915e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,4.786094814674472531e+01,2.691272787244165965e+00,-5.522209339888912716e-01,4.607000000000000028e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,4.798130258466613185e+01,2.409806965446267046e+00,-3.911095501123989515e-01,4.603999999999999915e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,4.749988483298052699e+01,3.290298623190330396e+00,-7.901834561708571680e-01,4.615999999999999659e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,4.774059370882331166e+01,2.757024786399641769e+00,-4.976184952229533720e-01,4.610000000000000142e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,4.709870337324250755e+01,3.933265511176631257e+00,-1.031968884419138810e+00,4.625999999999999801e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,4.697834893532110101e+01,4.065225086485424910e+00,-1.043574021806526364e+00,4.628999999999999915e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,4.669752191350449522e+01,4.501890175778984649e+00,-1.199412089283480087e+00,4.635999999999999943e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,4.669752191350449522e+01,4.388696922433481085e+00,-1.086218835937976079e+00,4.635999999999999943e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,4.657716747558308867e+01,4.515536715674777213e+00,-1.092704191257866331e+00,4.639000000000000057e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,4.633645859974026848e+01,4.871115012791717547e+00,-1.207573612531986473e+00,4.645000000000000284e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,4.605563157792366269e+01,5.292302813347395940e+00,-1.347934391271058852e+00,4.652000000000000313e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,4.593527714000228457e+01,5.394443476553210992e+00,-1.329720616555495560e+00,4.654999999999999716e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,4.541374124234285858e+01,6.262804887098278428e+00,-1.676546129441137012e+00,4.667999999999999972e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,4.553409568026426513e+01,5.875232058518759182e+00,-1.409327738783024531e+00,4.664999999999999858e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
