t,MV,MVP,MVI,MVD,PV,SP,DV,Man
4.100000000000000000e+01,5.000000000000000000e+01,8.580702769404990704e+01,-3.371464964200893633e+01,-2.092378052040974268e+00,2.769999999999999929e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,8.556531775688355879e+01,-3.341895903956984881e+01,-2.146358717313712194e+00,2.776000000000000156e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,8.475961796632910250e+01,-3.204499172186829270e+01,-2.714626244460809357e+00,2.796000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,8.375249322813601793e+01,-3.033008040470046751e+01,-3.422412823435551310e+00,2.821000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,8.439705306057959433e+01,-3.184262108963386595e+01,-2.554431970945729713e+00,2.805000000000000071e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,8.387334819671919206e+01,-3.104278402817887539e+01,-2.830564168540317560e+00,2.817999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000711e+01,8.334964333285880400e+01,-3.026515611078380985e+01,-3.084487222074993706e+00,2.830999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,8.334964333285880400e+01,-3.051323953482042128e+01,-2.836403798038383162e+00,2.830999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,8.334964333285880400e+01,-3.074136976052919934e+01,-2.608273572329605550e+00,2.830999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,8.294679343758156165e+01,-3.017785279203172877e+01,-2.768940645549834656e+00,2.841000000000000014e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,8.206052366797166542e+01,-2.869929959481307691e+01,-3.361224073158587622e+00,2.862999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,8.113396890883403501e+01,-2.719105351011435801e+01,-3.942915398719677444e+00,2.885999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,4.999999999999999289e+01,8.218137863655482533e+01,-2.951875671882225660e+01,-2.662621917732569177e+00,2.860000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,4.999999999999999289e+01,8.113396890883403501e+01,-2.772233284346321724e+01,-3.411636065370818205e+00,2.885999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,8.089225897166768675e+01,-2.753274935756275354e+01,-3.359509614104933206e+00,2.892000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,7.984484924394689642e+01,-2.579237573413788809e+01,-4.052473509809008334e+00,2.917999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,7.972399427536372229e+01,-2.588632405846128748e+01,-3.837670216902435261e+00,2.921000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,7.907943444292016011e+01,-2.495770741981574403e+01,-4.121727023104416077e+00,2.937000000000000099e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,4.999999999999999289e+01,7.972399427536372229e+01,-2.652649351886193685e+01,-3.197500756501786334e+00,2.921000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,7.944199934866966828e+01,-2.624235737886581177e+01,-3.199641969803857844e+00,2.928000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,7.956285431725284241e+01,-2.673169227478572907e+01,-2.831162042467114226e+00,2.925000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,7.815287968378252970e+01,-2.425285504126309633e+01,-3.900024642519434703e+00,2.960000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,7.815287968378252970e+01,-2.456653164209935980e+01,-3.586348041683169008e+00,2.960000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,7.803202471519936978e+01,-2.462298977961451385e+01,-3.409034935584857262e+00,2.962999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,4.999999999999999289e+01,7.710546995606173937e+01,-2.311858909338979728e+01,-3.986880862671942971e+00,2.985999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,7.738746488275580759e+01,-2.398056066058907021e+01,-3.406904222166739160e+00,2.978999999999999915e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,7.698461498747856524e+01,-2.348127706765374256e+01,-3.503337919824823565e+00,2.989000000000000057e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,7.569549532259142666e+01,-2.128849217538099481e+01,-4.407003147210430960e+00,3.021000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,7.517179045873103860e+01,-2.063765628254493123e+01,-4.534134176186105591e+00,3.033999999999999986e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,7.517179045873103860e+01,-2.100233392601818494e+01,-4.169456532712853658e+00,3.033999999999999986e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,4.999999999999999289e+01,7.424523569959340819e+01,-1.955909348457477037e+01,-4.686142215018638701e+00,3.057000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,5.000000000000000711e+01,7.424523569959340819e+01,-1.993599704180275367e+01,-4.309238657790653626e+00,3.057000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,7.424523569959340819e+01,-2.028258647604150866e+01,-3.962649223551901301e+00,3.057000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000711e+01,7.424523569959340819e+01,-2.060129993369475088e+01,-3.643935765898656864e+00,3.057000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,7.412438073101023406e+01,-2.066238981670831976e+01,-3.461990914301913858e+00,3.060000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,7.271440609753993556e+01,-1.823428976419457115e+01,-4.480116333345362634e+00,3.094999999999999929e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,4.999999999999999289e+01,7.206984626509637337e+01,-1.735734467444880735e+01,-4.712501590647566907e+00,3.110999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,7.231155620226270742e+01,-1.820034759182737361e+01,-4.111208610435332922e+00,3.105000000000000071e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,7.166699636981913102e+01,-1.729373147916469478e+01,-4.373264890654436243e+00,3.121000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,7.102243653737556883e+01,-1.640819239312148881e+01,-4.614244144254081803e+00,3.137000000000000099e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,7.061958664209834069e+01,-1.600601441297781236e+01,-4.613572229120530110e+00,3.146999999999999886e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,7.049873167351518077e+01,-1.614509156471640594e+01,-4.353640108798773944e+00,3.150000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,4.999999999999999289e+01,7.049873167351518077e+01,-1.649525218055041975e+01,-4.003479492964761910e+00,3.150000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,7.061958664209834069e+01,-1.704923923767483984e+01,-3.570347404423501292e+00,3.146999999999999886e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000000e+01,6.997502680965477850e+01,-1.609912198843566244e+01,-3.875904821219114726e+00,3.162999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,7.021673674682111255e+01,-1.687483793843358626e+01,-3.341898808387526287e+00,3.157000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,6.856505217618446579e+01,-1.397309965950092447e+01,-4.591952516683541319e+00,3.198000000000000043e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000711e+01,6.904847205051714809e+01,-1.527038618012435123e+01,-3.778085870392795975e+00,3.185999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,6.880676211335079984e+01,-1.511027602830573358e+01,-3.696486085045065373e+00,3.192000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,6.699393758460328741e+01,-1.192773745976629129e+01,-5.066200124836996110e+00,3.236999999999999744e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,6.816220228090725186e+01,-1.457777541900512830e+01,-3.584426861902124450e+00,3.207999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,6.687308261602011328e+01,-1.239151246083477353e+01,-4.481570155185339743e+00,3.239999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,6.671194265790921918e+01,-1.244264288441693012e+01,-4.269299773492289951e+00,3.243999999999999773e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,6.634937775215971101e+01,-1.209005112108252611e+01,-4.259326631077184899e+00,3.253000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,6.687308261602011328e+01,-1.343791462675524961e+01,-3.435167989264863664e+00,3.239999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,6.542282299302209481e+01,-1.093032734081377022e+01,-4.492495652208324586e+00,3.275999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,6.518111305585574655e+01,-1.082767673156340393e+01,-4.353436324292342618e+00,3.282000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,6.453655322341218437e+01,-9.940542846034045255e+00,-4.596010377378139111e+00,3.297999999999999687e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,6.465740819199533007e+01,-1.054218680042183109e+01,-4.115221391573499865e+00,3.295000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
