tm,DVm,PVm
2.200000000000000000e+02,1.000000000000000000e+00,1.265000000000000568e-01
2.210000000000000000e+02,1.000000000000000000e+00,1.265000000000000568e-01
2.220000000000000000e+02,1.000000000000000000e+00,1.257500000000000284e-01
2.230000000000000000e+02,1.000000000000000000e+00,1.265000000000000568e-01
2.240000000000000000e+02,1.000000000000000000e+00,1.257500000000000284e-01
2.250000000000000000e+02,1.000000000000000000e+00,1.257500000000000284e-01
2.260000000000000000e+02,1.000000000000000000e+00,1.265000000000000568e-01
2.270000000000000000e+02,1.000000000000000000e+00,1.265000000000000568e-01
2.280000000000000000e+02,1.000000000000000000e+00,1.290000000000000868e-01
2.290000000000000000e+02,1.000000000000000000e+00,1.272500000000000853e-01
2.300000000000000000e+02,1.000000000000000000e+00,1.304999999999999771e-01
2.310000000000000000e+02,1.000000000000000000e+00,1.330000000000000071e-01
2.320000000000000000e+02,1.000000000000000000e+00,1.337500000000000355e-01
2.330000000000000000e+02,1.000000000000000000e+00,1.337500000000000355e-01
2.340000000000000000e+02,1.000000000000000000e+00,1.330000000000000071e-01
2.350000000000000000e+02,1.000000000000000000e+00,1.345000000000000639e-01
2.360000000000000000e+02,1.000000000000000000e+00,1.370000000000000939e-01
2.370000000000000000e+02,1.000000000000000000e+00,1.355000000000000371e-01
2.380000000000000000e+02,1.000000000000000000e+00,1.345000000000000639e-01
2.390000000000000000e+02,1.000000000000000000e+00,1.402499999999999858e-01
2.400000000000000000e+02,1.000000000000000000e+00,1.387500000000000955e-01
2.410000000000000000e+02,1.000000000000000000e+00,1.355000000000000371e-01
2.420000000000000000e+02,1.000000000000000000e+00,1.370000000000000939e-01
2.430000000000000000e+02,1.000000000000000000e+00,1.377500000000001223e-01
2.440000000000000000e+02,1.000000000000000000e+00,1.377500000000001223e-01
2.450000000000000000e+02,1.000000000000000000e+00,1.387500000000000955e-01
2.460000000000000000e+02,1.000000000000000000e+00,1.402499999999999858e-01
2.470000000000000000e+02,1.000000000000000000e+00,1.417500000000000426e-01
2.480000000000000000e+02,1.000000000000000000e+00,1.410000000000000142e-01
2.490000000000000000e+02,1.000000000000000000e+00,1.417500000000000426e-01
2.500000000000000000e+02,1.000000000000000000e+00,1.427500000000000158e-01
2.510000000000000000e+02,1.000000000000000000e+00,1.402499999999999858e-01
2.520000000000000000e+02,1.000000000000000000e+00,1.427500000000000158e-01
2.530000000000000000e+02,1.000000000000000000e+00,1.427500000000000158e-01
2.540000000000000000e+02,1.000000000000000000e+00,1.435000000000000442e-01
2.550000000000000000e+02,1.000000000000000000e+00,1.427500000000000158e-01
2.560000000000000000e+02,1.000000000000000000e+00,1.450000000000001010e-01
2.570000000000000000e+02,1.000000000000000000e+00,1.435000000000000442e-01
2.580000000000000000e+02,1.000000000000000000e+00,1.450000000000001010e-01
2.590000000000000000e+02,1.000000000000000000e+00,1.460000000000000742e-01
2.600000000000000000e+02,1.000000000000000000e+00,1.467500000000001026e-01
2.610000000000000000e+02,1.000000000000000000e+00,1.460000000000000742e-01
2.620000000000000000e+02,1.000000000000000000e+00,1.467500000000001026e-01
2.630000000000000000e+02,1.000000000000000000e+00,1.442500000000000726e-01
2.640000000000000000e+02,1.000000000000000000e+00,1.467500000000001026e-01
2.650000000000000000e+02,1.000000000000000000e+00,1.482499999999999929e-01
2.660000000000000000e+02,1.000000000000000000e+00,1.499999999999999944e-01
2.670000000000000000e+02,1.000000000000000000e+00,1.490000000000000213e-01
2.680000000000000000e+02,1.000000000000000000e+00,1.490000000000000213e-01
2.690000000000000000e+02,1.000000000000000000e+00,1.499999999999999944e-01
2.700000000000000000e+02,1.000000000000000000e+00,1.507500000000000229e-01
2.710000000000000000e+02,1.000000000000000000e+00,1.507500000000000229e-01
2.720000000000000000e+02,1.000000000000000000e+00,1.507500000000000229e-01
2.730000000000000000e+02,1.000000000000000000e+00,1.515000000000000513e-01
2.740000000000000000e+02,1.000000000000000000e+00,1.532500000000000528e-01
2.750000000000000000e+02,1.000000000000000000e+00,1.522500000000000797e-01
2.760000000000000000e+02,1.000000000000000000e+00,1.540000000000000813e-01
2.770000000000000000e+02,1.000000000000000000e+00,1.554999999999999716e-01
2.780000000000000000e+02,1.000000000000000000e+00,1.554999999999999716e-01
2.790000000000000000e+02,1.000000000000000000e+00,1.554999999999999716e-01
2.800000000000000000e+02,1.000000000000000000e+00,1.554999999999999716e-01
2.810000000000000000e+02,1.000000000000000000e+00,1.562500000000000000e-01
2.820000000000000000e+02,1.000000000000000000e+00,1.562500000000000000e-01
2.830000000000000000e+02,1.000000000000000000e+00,1.580000000000000016e-01
2.840000000000000000e+02,1.000000000000000000e+00,1.572499999999999731e-01
2.850000000000000000e+02,1.000000000000000000e+00,1.587500000000000300e-01
2.860000000000000000e+02,1.000000000000000000e+00,1.587500000000000300e-01
2.870000000000000000e+02,1.000000000000000000e+00,1.562500000000000000e-01
2.880000000000000000e+02,1.000000000000000000e+00,1.605000000000000315e-01
2.890000000000000000e+02,1.000000000000000000e+00,1.587500000000000300e-01
2.900000000000000000e+02,1.000000000000000000e+00,1.587500000000000300e-01
2.910000000000000000e+02,1.000000000000000000e+00,1.587500000000000300e-01
2.920000000000000000e+02,1.000000000000000000e+00,1.595000000000000584e-01
2.930000000000000000e+02,1.000000000000000000e+00,1.587500000000000300e-01
2.940000000000000000e+02,1.000000000000000000e+00,1.595000000000000584e-01
2.950000000000000000e+02,1.000000000000000000e+00,1.595000000000000584e-01
2.960000000000000000e+02,1.000000000000000000e+00,1.605000000000000315e-01
2.970000000000000000e+02,1.000000000000000000e+00,1.612500000000000600e-01
2.980000000000000000e+02,1.000000000000000000e+00,1.612500000000000600e-01
2.990000000000000000e+02,1.000000000000000000e+00,1.595000000000000584e-01
3.000000000000000000e+02,1.000000000000000000e+00,1.612500000000000600e-01
3.010000000000000000e+02,1.000000000000000000e+00,1.612500000000000600e-01
3.020000000000000000e+02,1.000000000000000000e+00,1.605000000000000315e-01
3.030000000000000000e+02,1.000000000000000000e+00,1.605000000000000315e-01
3.040000000000000000e+02,1.000000000000000000e+00,1.620000000000000884e-01
3.050000000000000000e+02,1.000000000000000000e+00,1.644999999999999518e-01
3.060000000000000000e+02,1.000000000000000000e+00,1.637500000000001177e-01
3.070000000000000000e+02,1.000000000000000000e+00,1.652499999999999802e-01
3.080000000000000000e+02,1.000000000000000000e+00,1.660000000000000087e-01
3.090000000000000000e+02,1.000000000000000000e+00,1.660000000000000087e-01
3.100000000000000000e+02,1.000000000000000000e+00,1.667500000000000371e-01
3.110000000000000000e+02,1.000000000000000000e+00,1.667500000000000371e-01
3.120000000000000000e+02,1.000000000000000000e+00,1.667500000000000371e-01
3.130000000000000000e+02,1.000000000000000000e+00,1.667500000000000371e-01
3.140000000000000000e+02,1.000000000000000000e+00,1.677500000000000102e-01
3.150000000000000000e+02,1.000000000000000000e+00,1.667500000000000371e-01
3.160000000000000000e+02,1.000000000000000000e+00,1.667500000000000371e-01
3.170000000000000000e+02,1.000000000000000000e+00,1.667500000000000371e-01
3.180000000000000000e+02,1.000000000000000000e+00,1.677500000000000102e-01
3.190000000000000000e+02,1.000000000000000000e+00,1.685000000000000386e-01
3.200000000000000000e+02,1.000000000000000000e+00,1.667500000000000371e-01
3.210000000000000000e+02,1.000000000000000000e+00,1.692500000000000671e-01
3.220000000000000000e+02,1.000000000000000000e+00,1.685000000000000386e-01
3.230000000000000000e+02,1.000000000000000000e+00,1.692500000000000671e-01
3.240000000000000000e+02,1.000000000000000000e+00,1.667500000000000371e-01
3.250000000000000000e+02,1.000000000000000000e+00,1.710000000000000964e-01
3.260000000000000000e+02,1.000000000000000000e+00,1.677500000000000102e-01
3.270000000000000000e+02,1.000000000000000000e+00,1.717500000000001248e-01
3.280000000000000000e+02,1.000000000000000000e+00,1.740000000000000158e-01
3.290000000000000000e+02,1.000000000000000000e+00,1.724999999999999589e-01
3.300000000000000000e+02,1.000000000000000000e+00,1.732499999999999873e-01
3.310000000000000000e+02,1.000000000000000000e+00,1.732499999999999873e-01
3.320000000000000000e+02,1.000000000000000000e+00,1.740000000000000158e-01
3.330000000000000000e+02,1.000000000000000000e+00,1.749999999999999889e-01
3.340000000000000000e+02,1.000000000000000000e+00,1.749999999999999889e-01
3.350000000000000000e+02,1.000000000000000000e+00,1.749999999999999889e-01
3.360000000000000000e+02,1.000000000000000000e+00,1.749999999999999889e-01
3.370000000000000000e+02,1.000000000000000000e+00,1.749999999999999889e-01
3.380000000000000000e+02,1.000000000000000000e+00,1.765000000000000457e-01
3.390000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
3.400000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
3.410000000000000000e+02,1.000000000000000000e+00,1.797500000000001319e-01
3.420000000000000000e+02,1.000000000000000000e+00,1.772500000000000742e-01
3.430000000000000000e+02,1.000000000000000000e+00,1.797500000000001319e-01
3.440000000000000000e+02,1.000000000000000000e+00,1.757500000000000173e-01
3.450000000000000000e+02,1.000000000000000000e+00,1.804999999999999660e-01
3.460000000000000000e+02,1.000000000000000000e+00,1.822499999999999676e-01
3.470000000000000000e+02,1.000000000000000000e+00,1.822499999999999676e-01
3.480000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.490000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.500000000000000000e+02,1.000000000000000000e+00,1.822499999999999676e-01
3.510000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.520000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.530000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.540000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.550000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.560000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.570000000000000000e+02,1.000000000000000000e+00,1.855000000000000537e-01
3.580000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.590000000000000000e+02,1.000000000000000000e+00,1.855000000000000537e-01
3.600000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.610000000000000000e+02,1.000000000000000000e+00,1.862500000000000822e-01
3.620000000000000000e+02,1.000000000000000000e+00,1.829999999999999960e-01
3.630000000000000000e+02,1.000000000000000000e+00,1.837500000000000244e-01
3.640000000000000000e+02,1.000000000000000000e+00,1.855000000000000537e-01
3.650000000000000000e+02,1.000000000000000000e+00,1.870000000000001106e-01
3.660000000000000000e+02,1.000000000000000000e+00,1.870000000000001106e-01
3.670000000000000000e+02,1.000000000000000000e+00,1.894999999999999463e-01
3.680000000000000000e+02,1.000000000000000000e+00,1.877500000000001390e-01
3.690000000000000000e+02,1.000000000000000000e+00,1.884999999999999731e-01
3.700000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
3.710000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
3.720000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
3.730000000000000000e+02,1.000000000000000000e+00,1.917500000000000315e-01
3.740000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
3.750000000000000000e+02,1.000000000000000000e+00,1.902499999999999747e-01
3.760000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
3.770000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
3.780000000000000000e+02,1.000000000000000000e+00,1.884999999999999731e-01
3.790000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
3.800000000000000000e+02,1.000000000000000000e+00,1.894999999999999463e-01
3.810000000000000000e+02,1.000000000000000000e+00,1.894999999999999463e-01
3.820000000000000000e+02,1.000000000000000000e+00,1.894999999999999463e-01
3.830000000000000000e+02,1.000000000000000000e+00,1.902499999999999747e-01
3.840000000000000000e+02,1.000000000000000000e+00,1.894999999999999463e-01
3.850000000000000000e+02,1.000000000000000000e+00,1.894999999999999463e-01
3.860000000000000000e+02,1.000000000000000000e+00,1.894999999999999463e-01
3.870000000000000000e+02,1.000000000000000000e+00,1.910000000000000031e-01
