t,MV,MVP,MVI,MVD,PV,SP,DV,Man
0.000000000000000000e+00,5.000000000000000000e+01,9.761052962567272573e+01,-4.761052962567272573e+01,0.000000000000000000e+00,2.476999999999999957e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+01,9.748967465708955160e+01,-4.737853997984147725e+01,-1.111346772480771850e-01,2.480000000000000071e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+01,9.620055499220241302e+01,-4.491292225187930143e+01,-1.287632740323114477e+00,2.512000000000000099e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+01,9.644226492936876127e+01,-4.548046505868131817e+01,-9.617998706874458792e-01,2.505999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+00,5.000000000000000000e+01,9.632140996078558715e+01,-4.532583238922217106e+01,-9.955775715634194167e-01,2.508999999999999986e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+01,9.724796471992321756e+01,-4.718449337015892553e+01,-6.347134976428869813e-02,2.485999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+00,5.000000000000000000e+01,9.644226492936876127e+01,-4.564300069319307340e+01,-7.992642361756883140e-01,2.505999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+00,5.000000000000000000e+01,9.644226492936876127e+01,-4.570728502771758883e+01,-7.349799016511701089e-01,2.505999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,5.000000000000000000e+01,9.632140996078558715e+01,-4.553440936663387362e+01,-7.870005941517104198e-01,2.508999999999999986e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+00,5.000000000000000000e+01,9.644226492936876127e+01,-4.582969698974923034e+01,-6.125679396195320425e-01,2.505999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+01,5.000000000000000000e+01,9.607970002361925310e+01,-4.518299651763550884e+01,-8.967035059837469291e-01,2.514999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+01,5.000000000000000000e+01,9.632140996078558715e+01,-4.571909712480157850e+01,-6.023128359840097534e-01,2.508999999999999986e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,5.000000000000000000e+01,9.607970002361925310e+01,-4.530356148679495476e+01,-7.761385368242950111e-01,2.514999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+01,9.595884505503607897e+01,-4.513399618960879423e+01,-8.248488654272816412e-01,2.517999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+01,9.543514019117569092e+01,-4.419504981497461671e+01,-1.240090376201075761e+00,2.530999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+01,9.555599515975885083e+01,-4.452677917262602847e+01,-1.029215987132824139e+00,2.528000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.600000000000000000e+01,5.000000000000000000e+01,9.527400023306478261e+01,-4.406824921247665827e+01,-1.205751020588126332e+00,2.535000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,5.000000000000000000e+01,9.543514019117569092e+01,-4.447454655866581419e+01,-9.605936325098738404e-01,2.530999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,5.000000000000000000e+01,9.515314526448162269e+01,-4.401049734443152772e+01,-1.142647920050094523e+00,2.537999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.900000000000000000e+01,5.000000000000000000e+01,9.543514019117569092e+01,-4.464370899260325842e+01,-7.914311985724290510e-01,2.530999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+01,5.000000000000000000e+01,9.503229029589844856e+01,-4.393406450125832663e+01,-1.098225794640125264e+00,2.541000000000000014e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,5.000000000000000000e+01,9.398488056817764402e+01,-4.201181720086159999e+01,-1.973063367316047145e+00,2.567000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+01,5.000000000000000000e+01,9.398488056817764402e+01,-4.217050948284021672e+01,-1.814371085337429079e+00,2.567000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.300000000000000000e+01,5.000000000000000000e+01,9.438773046345488638e+01,-4.308973706090641542e+01,-1.297993402548467845e+00,2.557000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.400000000000000000e+01,5.000000000000000000e+01,9.334032073573409605e+01,-4.118355694724559868e+01,-2.156763788488499589e+00,2.582999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.500000000000000000e+01,5.000000000000000000e+01,9.374317063101132419e+01,-4.213032296137821220e+01,-1.612847669633109771e+00,2.573000000000000043e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,5.000000000000000000e+01,9.374317063101132419e+01,-4.226004331472202580e+01,-1.483127316289295061e+00,2.573000000000000043e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.700000000000000000e+01,5.000000000000000000e+01,9.362231566242815006e+01,-4.214734069341596268e+01,-1.474974969012188053e+00,2.576000000000000156e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.800000000000000000e+01,5.000000000000000000e+01,9.346117570431725596e+01,-4.195665250185207640e+01,-1.504523202465176901e+00,2.580000000000000071e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,9.217205603943011738e+01,-3.960310416223920527e+01,-2.568951877190912558e+00,2.612000000000000099e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,9.217205603943011738e+01,-3.980972339324709708e+01,-2.362332646183022078e+00,2.612000000000000099e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,9.164835117556972932e+01,-3.899443590038777074e+01,-2.653915275181956357e+00,2.625000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,9.128578626982022115e+01,-3.851191974812792296e+01,-2.773866521692300857e+00,2.633999999999999986e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,9.128578626982022115e+01,-3.873502013888234075e+01,-2.550766130937879961e+00,2.633999999999999986e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000000e+01,9.140664123840339528e+01,-3.917216634725366475e+01,-2.234474891149729192e+00,2.630999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,9.088293637454297880e+01,-3.834659533322057712e+01,-2.536341041322401679e+00,2.644000000000000128e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,9.112464631170932705e+01,-3.901457098627262354e+01,-2.110075325436702176e+00,2.637999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,9.100379134312615292e+01,-3.895229341055893002e+01,-2.051497932567221572e+00,2.641000000000000014e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,8.995638161540534838e+01,-3.710671720619500036e+01,-2.849664409210344473e+00,2.667000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,8.919096681437862628e+01,-3.586664621783289419e+01,-3.324320596545731199e+00,2.685999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,8.854640698193506410e+01,-3.489674118264787239e+01,-3.649665799287189483e+00,2.701999999999999957e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,8.842555201335188997e+01,-3.495829192874840885e+01,-3.467260084603480674e+00,2.705000000000000071e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,8.878811691910139814e+01,-3.593313047790979198e+01,-2.854986441191607049e+00,2.696000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,8.761985222279743368e+01,-3.392018871789307610e+01,-3.699663504904358025e+00,2.725000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,8.749899725421425956e+01,-3.398576074893028220e+01,-3.513236505283979128e+00,2.728000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,8.737814228563109964e+01,-3.403633857021112163e+01,-3.341803715419976673e+00,2.730999999999999872e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,8.697529239035385729e+01,-3.353181898326529620e+01,-3.443473407088563309e+00,2.741000000000000014e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,8.608902262074396106e+01,-3.210751804422096001e+01,-3.981504576522998384e+00,2.762999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,8.685443742177068316e+01,-3.389701578333270504e+01,-2.957421638437978118e+00,2.744000000000000128e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,8.592788266263305275e+01,-3.235629211535113825e+01,-3.571590547281911832e+00,2.767000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,8.475961796632910250e+01,-3.040098638606436765e+01,-4.358631580264736627e+00,2.796000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
