tm,MVm,PVm
2.800000000000000000e+01,1.000000000000000000e+00,8.300000000000000433e-02
2.900000000000000000e+01,1.000000000000000000e+00,8.624999999999989619e-02
3.000000000000000000e+01,1.000000000000000000e+00,9.099999999999983102e-02
3.100000000000000000e+01,1.000000000000000000e+00,9.900000000000001854e-02
3.200000000000000000e+01,1.000000000000000000e+00,9.900000000000001854e-02
3.300000000000000000e+01,1.000000000000000000e+00,1.069999999999998452e-01
3.400000000000000000e+01,1.000000000000000000e+00,1.102500000000000979e-01
3.500000000000000000e+01,1.000000000000000000e+00,1.152499999999998109e-01
3.600000000000000000e+01,1.000000000000000000e+00,1.159999999999998394e-01
3.700000000000000000e+01,1.000000000000000000e+00,1.232499999999999984e-01
3.800000000000000000e+01,1.000000000000000000e+00,1.257499999999998619e-01
3.900000000000000000e+01,1.000000000000000000e+00,1.312499999999998113e-01
4.000000000000000000e+01,1.000000000000000000e+00,1.319999999999998397e-01
4.100000000000000000e+01,1.000000000000000000e+00,1.392500000000000127e-01
4.200000000000000000e+01,1.000000000000000000e+00,1.392500000000000127e-01
4.300000000000000000e+01,1.000000000000000000e+00,1.474999999999999645e-01
4.400000000000000000e+01,1.000000000000000000e+00,1.497500000000004106e-01
4.500000000000000000e+01,1.000000000000000000e+00,1.554999999999998050e-01
4.600000000000000000e+01,1.000000000000000000e+00,1.562499999999998335e-01
4.700000000000000000e+01,1.000000000000000000e+00,1.627499999999999503e-01
4.800000000000000000e+01,1.000000000000000000e+00,1.634999999999999787e-01
4.900000000000000000e+01,1.000000000000000000e+00,1.714999999999998193e-01
5.000000000000000000e+01,1.000000000000000000e+00,1.714999999999998193e-01
5.100000000000000000e+01,1.000000000000000000e+00,1.772499999999999076e-01
5.200000000000000000e+01,1.000000000000000000e+00,1.797499999999997711e-01
5.300000000000000000e+01,1.000000000000000000e+00,1.804999999999997995e-01
5.400000000000000000e+01,1.000000000000000000e+00,1.877499999999999447e-01
5.500000000000000000e+01,1.000000000000000000e+00,1.900000000000000300e-01
5.600000000000000000e+01,1.000000000000000000e+00,1.957499999999997853e-01
5.700000000000000000e+01,1.000000000000000000e+00,1.957499999999997853e-01
5.800000000000000000e+01,1.000000000000000000e+00,1.990000000000000102e-01
5.900000000000000000e+01,1.000000000000000000e+00,2.037499999999999589e-01
6.000000000000000000e+01,1.000000000000000000e+00,2.037499999999999589e-01
6.100000000000000000e+01,1.000000000000000000e+00,2.109999999999997711e-01
6.200000000000000000e+01,1.000000000000000000e+00,2.117499999999997995e-01
6.300000000000000000e+01,1.000000000000000000e+00,2.199999999999997513e-01
6.400000000000000000e+01,1.000000000000000000e+00,2.199999999999997513e-01
6.500000000000000000e+01,1.000000000000000000e+00,2.279999999999999249e-01
6.600000000000000000e+01,1.000000000000000000e+00,2.294999999999999818e-01
6.700000000000000000e+01,1.000000000000000000e+00,2.359999999999997655e-01
6.800000000000000000e+01,1.000000000000000000e+00,2.424999999999998823e-01
6.900000000000000000e+01,1.000000000000000000e+00,2.439999999999999392e-01
7.000000000000000000e+01,1.000000000000000000e+00,2.522499999999999187e-01
7.100000000000000000e+01,1.000000000000000000e+00,2.522499999999999187e-01
7.200000000000000000e+01,1.000000000000000000e+00,2.537499999999999756e-01
7.300000000000000000e+01,1.000000000000000000e+00,2.595000000000000639e-01
7.400000000000000000e+01,1.000000000000000000e+00,2.602500000000000924e-01
7.500000000000000000e+01,1.000000000000000000e+00,2.602500000000000924e-01
7.600000000000000000e+01,1.000000000000000000e+00,2.609999999999997877e-01
7.700000000000000000e+01,1.000000000000000000e+00,2.667499999999994875e-01
7.800000000000000000e+01,1.000000000000000000e+00,2.682499999999999329e-01
7.900000000000000000e+01,1.000000000000000000e+00,2.697499999999999898e-01
8.000000000000000000e+01,1.000000000000000000e+00,2.762499999999997735e-01
8.100000000000000000e+01,1.000000000000000000e+00,2.762499999999997735e-01
8.200000000000000000e+01,1.000000000000000000e+00,2.842499999999999472e-01
8.300000000000000000e+01,1.000000000000000000e+00,2.842499999999999472e-01
8.400000000000000000e+01,1.000000000000000000e+00,2.842499999999999472e-01
8.500000000000000000e+01,1.000000000000000000e+00,2.892500000000000071e-01
8.600000000000000000e+01,1.000000000000000000e+00,2.915000000000000924e-01
8.700000000000000000e+01,1.000000000000000000e+00,2.924999999999998712e-01
8.800000000000000000e+01,1.000000000000000000e+00,2.924999999999998712e-01
8.900000000000000000e+01,1.000000000000000000e+00,2.997500000000000719e-01
9.000000000000000000e+01,1.000000000000000000e+00,3.005000000000001004e-01
9.100000000000000000e+01,1.000000000000000000e+00,3.029999999999999361e-01
9.200000000000000000e+01,1.000000000000000000e+00,3.084999999999998854e-01
9.300000000000000000e+01,1.000000000000000000e+00,3.084999999999998854e-01
9.400000000000000000e+01,1.000000000000000000e+00,3.165000000000001146e-01
9.500000000000000000e+01,1.000000000000000000e+00,3.165000000000001146e-01
9.600000000000000000e+01,1.000000000000000000e+00,3.165000000000001146e-01
9.700000000000000000e+01,1.000000000000000000e+00,3.189999999999999503e-01
9.800000000000000000e+01,1.000000000000000000e+00,3.222499999999994813e-01
9.900000000000000000e+01,1.000000000000000000e+00,3.255000000000000671e-01
1.000000000000000000e+02,1.000000000000000000e+00,3.247500000000000386e-01
1.010000000000000000e+02,1.000000000000000000e+00,3.277499999999994307e-01
1.020000000000000000e+02,1.000000000000000000e+00,3.327499999999998792e-01
1.030000000000000000e+02,1.000000000000000000e+00,3.334999999999999076e-01
1.040000000000000000e+02,1.000000000000000000e+00,3.359999999999997433e-01
1.050000000000000000e+02,1.000000000000000000e+00,3.392499999999999960e-01
1.060000000000000000e+02,1.000000000000000000e+00,3.407500000000000528e-01
1.070000000000000000e+02,1.000000000000000000e+00,3.407500000000000528e-01
1.080000000000000000e+02,1.000000000000000000e+00,3.422499999999997766e-01
1.090000000000000000e+02,1.000000000000000000e+00,3.464999999999994751e-01
1.100000000000000000e+02,1.000000000000000000e+00,3.487499999999998934e-01
1.110000000000000000e+02,1.000000000000000000e+00,3.487499999999998934e-01
1.120000000000000000e+02,1.000000000000000000e+00,3.494999999999999218e-01
1.130000000000000000e+02,1.000000000000000000e+00,3.527499999999994529e-01
1.140000000000000000e+02,1.000000000000000000e+00,3.567500000000000671e-01
1.150000000000000000e+02,1.000000000000000000e+00,3.567500000000000671e-01
1.160000000000000000e+02,1.000000000000000000e+00,3.584999999999999298e-01
1.170000000000000000e+02,1.000000000000000000e+00,3.650000000000000466e-01
1.180000000000000000e+02,1.000000000000000000e+00,3.650000000000000466e-01
1.190000000000000000e+02,1.000000000000000000e+00,3.657500000000000751e-01
1.200000000000000000e+02,1.000000000000000000e+00,3.650000000000000466e-01
1.210000000000000000e+02,1.000000000000000000e+00,3.657500000000000751e-01
1.220000000000000000e+02,1.000000000000000000e+00,3.665000000000001035e-01
1.230000000000000000e+02,1.000000000000000000e+00,3.722499999999994702e-01
1.240000000000000000e+02,1.000000000000000000e+00,3.729999999999994986e-01
1.250000000000000000e+02,1.000000000000000000e+00,3.729999999999994986e-01
1.260000000000000000e+02,1.000000000000000000e+00,3.737499999999999156e-01
1.270000000000000000e+02,1.000000000000000000e+00,3.737499999999999156e-01
1.280000000000000000e+02,1.000000000000000000e+00,3.762499999999997513e-01
1.290000000000000000e+02,1.000000000000000000e+00,3.810000000000000608e-01
1.300000000000000000e+02,1.000000000000000000e+00,3.810000000000000608e-01
1.310000000000000000e+02,1.000000000000000000e+00,3.810000000000000608e-01
1.320000000000000000e+02,1.000000000000000000e+00,3.842499999999999249e-01
1.330000000000000000e+02,1.000000000000000000e+00,3.882499999999994844e-01
1.340000000000000000e+02,1.000000000000000000e+00,3.889999999999999014e-01
1.350000000000000000e+02,1.000000000000000000e+00,3.889999999999999014e-01
1.360000000000000000e+02,1.000000000000000000e+00,3.922499999999997655e-01
1.370000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
1.380000000000000000e+02,1.000000000000000000e+00,3.972499999999994924e-01
1.390000000000000000e+02,1.000000000000000000e+00,3.972499999999994924e-01
1.400000000000000000e+02,1.000000000000000000e+00,3.994999999999999107e-01
1.410000000000000000e+02,1.000000000000000000e+00,4.044999999999999707e-01
1.420000000000000000e+02,1.000000000000000000e+00,4.052499999999999991e-01
1.430000000000000000e+02,1.000000000000000000e+00,4.067500000000000560e-01
1.440000000000000000e+02,1.000000000000000000e+00,4.107500000000000040e-01
1.450000000000000000e+02,1.000000000000000000e+00,4.124999999999994782e-01
1.460000000000000000e+02,1.000000000000000000e+00,4.132499999999995066e-01
1.470000000000000000e+02,1.000000000000000000e+00,4.132499999999995066e-01
1.480000000000000000e+02,1.000000000000000000e+00,4.132499999999995066e-01
1.490000000000000000e+02,1.000000000000000000e+00,4.132499999999995066e-01
1.500000000000000000e+02,1.000000000000000000e+00,4.132499999999995066e-01
1.510000000000000000e+02,1.000000000000000000e+00,4.150000000000000355e-01
1.520000000000000000e+02,1.000000000000000000e+00,4.172499999999997877e-01
1.530000000000000000e+02,1.000000000000000000e+00,4.165000000000000924e-01
1.540000000000000000e+02,1.000000000000000000e+00,4.212500000000000133e-01
1.550000000000000000e+02,1.000000000000000000e+00,4.212500000000000133e-01
1.560000000000000000e+02,1.000000000000000000e+00,4.222499999999994591e-01
1.570000000000000000e+02,1.000000000000000000e+00,4.212500000000000133e-01
1.580000000000000000e+02,1.000000000000000000e+00,4.262499999999997402e-01
1.590000000000000000e+02,1.000000000000000000e+00,4.284999999999994924e-01
1.600000000000000000e+02,1.000000000000000000e+00,4.284999999999994924e-01
1.610000000000000000e+02,1.000000000000000000e+00,4.294999999999999929e-01
1.620000000000000000e+02,1.000000000000000000e+00,4.294999999999999929e-01
1.630000000000000000e+02,1.000000000000000000e+00,4.294999999999999929e-01
1.640000000000000000e+02,1.000000000000000000e+00,4.294999999999999929e-01
1.650000000000000000e+02,1.000000000000000000e+00,4.302500000000000213e-01
1.660000000000000000e+02,1.000000000000000000e+00,4.324999999999997735e-01
1.670000000000000000e+02,1.000000000000000000e+00,4.324999999999997735e-01
1.680000000000000000e+02,1.000000000000000000e+00,4.357499999999999707e-01
1.690000000000000000e+02,1.000000000000000000e+00,4.374999999999994449e-01
1.700000000000000000e+02,1.000000000000000000e+00,4.407500000000000862e-01
1.710000000000000000e+02,1.000000000000000000e+00,4.407500000000000862e-01
1.720000000000000000e+02,1.000000000000000000e+00,4.407500000000000862e-01
1.730000000000000000e+02,1.000000000000000000e+00,4.447499999999999787e-01
1.740000000000000000e+02,1.000000000000000000e+00,4.455000000000000071e-01
1.750000000000000000e+02,1.000000000000000000e+00,4.455000000000000071e-01
1.760000000000000000e+02,1.000000000000000000e+00,4.455000000000000071e-01
1.770000000000000000e+02,1.000000000000000000e+00,4.455000000000000071e-01
1.780000000000000000e+02,1.000000000000000000e+00,4.455000000000000071e-01
1.790000000000000000e+02,1.000000000000000000e+00,4.455000000000000071e-01
1.800000000000000000e+02,1.000000000000000000e+00,4.462500000000000355e-01
1.810000000000000000e+02,1.000000000000000000e+00,4.479999999999995097e-01
1.820000000000000000e+02,1.000000000000000000e+00,4.462500000000000355e-01
1.830000000000000000e+02,1.000000000000000000e+00,4.519999999999994023e-01
1.840000000000000000e+02,1.000000000000000000e+00,4.527499999999994307e-01
1.850000000000000000e+02,1.000000000000000000e+00,4.534999999999994591e-01
1.860000000000000000e+02,1.000000000000000000e+00,4.542499999999994875e-01
1.870000000000000000e+02,1.000000000000000000e+00,4.567500000000001004e-01
1.880000000000000000e+02,1.000000000000000000e+00,4.607499999999999929e-01
1.890000000000000000e+02,1.000000000000000000e+00,4.607499999999999929e-01
1.900000000000000000e+02,1.000000000000000000e+00,4.615000000000000213e-01
1.910000000000000000e+02,1.000000000000000000e+00,4.624999999999994671e-01
1.920000000000000000e+02,1.000000000000000000e+00,4.665000000000000813e-01
1.930000000000000000e+02,1.000000000000000000e+00,4.697500000000000009e-01
1.940000000000000000e+02,1.000000000000000000e+00,4.697500000000000009e-01
1.950000000000000000e+02,1.000000000000000000e+00,4.697500000000000009e-01
1.960000000000000000e+02,1.000000000000000000e+00,4.697500000000000009e-01
1.970000000000000000e+02,1.000000000000000000e+00,4.697500000000000009e-01
1.980000000000000000e+02,1.000000000000000000e+00,4.697500000000000009e-01
1.990000000000000000e+02,1.000000000000000000e+00,4.705000000000000293e-01
2.000000000000000000e+02,1.000000000000000000e+00,4.712500000000000577e-01
2.010000000000000000e+02,1.000000000000000000e+00,4.712500000000000577e-01
2.020000000000000000e+02,1.000000000000000000e+00,4.777499999999994529e-01
2.030000000000000000e+02,1.000000000000000000e+00,4.769999999999994245e-01
2.040000000000000000e+02,1.000000000000000000e+00,4.769999999999994245e-01
2.050000000000000000e+02,1.000000000000000000e+00,4.777499999999994529e-01
2.060000000000000000e+02,1.000000000000000000e+00,4.777499999999994529e-01
2.070000000000000000e+02,1.000000000000000000e+00,4.769999999999994245e-01
2.080000000000000000e+02,1.000000000000000000e+00,4.777499999999994529e-01
2.090000000000000000e+02,1.000000000000000000e+00,4.777499999999994529e-01
2.100000000000000000e+02,1.000000000000000000e+00,4.777499999999994529e-01
2.110000000000000000e+02,1.000000000000000000e+00,4.784999999999994813e-01
2.120000000000000000e+02,1.000000000000000000e+00,4.802500000000000102e-01
2.130000000000000000e+02,1.000000000000000000e+00,4.792499999999995097e-01
2.140000000000000000e+02,1.000000000000000000e+00,4.810000000000000386e-01
2.150000000000000000e+02,1.000000000000000000e+00,4.802500000000000102e-01
2.160000000000000000e+02,1.000000000000000000e+00,4.810000000000000386e-01
2.170000000000000000e+02,1.000000000000000000e+00,4.842499999999999583e-01
2.180000000000000000e+02,1.000000000000000000e+00,4.842499999999999583e-01
2.190000000000000000e+02,1.000000000000000000e+00,4.849999999999999867e-01
2.200000000000000000e+02,1.000000000000000000e+00,4.857500000000000151e-01
2.210000000000000000e+02,1.000000000000000000e+00,4.857500000000000151e-01
2.220000000000000000e+02,1.000000000000000000e+00,4.857500000000000151e-01
2.230000000000000000e+02,1.000000000000000000e+00,4.857500000000000151e-01
2.240000000000000000e+02,1.000000000000000000e+00,4.857500000000000151e-01
2.250000000000000000e+02,1.000000000000000000e+00,4.929999999999994387e-01
2.260000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.270000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.280000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.290000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.300000000000000000e+02,1.000000000000000000e+00,4.954999999999999960e-01
2.310000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.320000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.330000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.340000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.350000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.360000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.370000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.380000000000000000e+02,1.000000000000000000e+00,4.937499999999994671e-01
2.390000000000000000e+02,1.000000000000000000e+00,4.954999999999999960e-01
2.400000000000000000e+02,1.000000000000000000e+00,5.002499999999999725e-01
2.410000000000000000e+02,1.000000000000000000e+00,5.002499999999999725e-01
2.420000000000000000e+02,1.000000000000000000e+00,5.019999999999994467e-01
2.430000000000000000e+02,1.000000000000000000e+00,5.019999999999994467e-01
2.440000000000000000e+02,1.000000000000000000e+00,5.067500000000000338e-01
2.450000000000000000e+02,1.000000000000000000e+00,5.082499999999994245e-01
2.460000000000000000e+02,1.000000000000000000e+00,5.100000000000000089e-01
2.470000000000000000e+02,1.000000000000000000e+00,5.100000000000000089e-01
2.480000000000000000e+02,1.000000000000000000e+00,5.100000000000000089e-01
2.490000000000000000e+02,1.000000000000000000e+00,5.100000000000000089e-01
2.500000000000000000e+02,1.000000000000000000e+00,5.107500000000000373e-01
2.510000000000000000e+02,1.000000000000000000e+00,5.100000000000000089e-01
2.520000000000000000e+02,1.000000000000000000e+00,5.107500000000000373e-01
2.530000000000000000e+02,1.000000000000000000e+00,5.100000000000000089e-01
2.540000000000000000e+02,1.000000000000000000e+00,5.139999999999999014e-01
2.550000000000000000e+02,1.000000000000000000e+00,5.179999999999994609e-01
2.560000000000000000e+02,1.000000000000000000e+00,5.179999999999994609e-01
2.570000000000000000e+02,1.000000000000000000e+00,5.179999999999994609e-01
2.580000000000000000e+02,1.000000000000000000e+00,5.179999999999994609e-01
2.590000000000000000e+02,1.000000000000000000e+00,5.179999999999994609e-01
2.600000000000000000e+02,1.000000000000000000e+00,5.179999999999994609e-01
2.610000000000000000e+02,1.000000000000000000e+00,5.179999999999994609e-01
2.620000000000000000e+02,1.000000000000000000e+00,5.179999999999994609e-01
2.630000000000000000e+02,1.000000000000000000e+00,5.179999999999994609e-01
2.640000000000000000e+02,1.000000000000000000e+00,5.194999999999995177e-01
2.650000000000000000e+02,1.000000000000000000e+00,5.220000000000000195e-01
2.660000000000000000e+02,1.000000000000000000e+00,5.237499999999999378e-01
2.670000000000000000e+02,1.000000000000000000e+00,5.237499999999999378e-01
2.680000000000000000e+02,1.000000000000000000e+00,5.252499999999999947e-01
2.690000000000000000e+02,1.000000000000000000e+00,5.260000000000000231e-01
2.700000000000000000e+02,1.000000000000000000e+00,5.260000000000000231e-01
2.710000000000000000e+02,1.000000000000000000e+00,5.299999999999999156e-01
2.720000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.730000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.740000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.750000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.760000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.770000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.780000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.790000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.800000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.810000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.820000000000000000e+02,1.000000000000000000e+00,5.324999999999997513e-01
2.830000000000000000e+02,1.000000000000000000e+00,5.332499999999994467e-01
2.840000000000000000e+02,1.000000000000000000e+00,5.324999999999997513e-01
2.850000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.860000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.870000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.880000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.890000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.900000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.910000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.920000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.930000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
2.940000000000000000e+02,1.000000000000000000e+00,5.324999999999997513e-01
2.950000000000000000e+02,1.000000000000000000e+00,5.332499999999994467e-01
2.960000000000000000e+02,1.000000000000000000e+00,5.317500000000000560e-01
2.970000000000000000e+02,1.000000000000000000e+00,5.332499999999994467e-01
2.980000000000000000e+02,1.000000000000000000e+00,5.332499999999994467e-01
2.990000000000000000e+02,1.000000000000000000e+00,5.339999999999994751e-01
3.000000000000000000e+02,0.000000000000000000e+00,5.332499999999994467e-01
3.010000000000000000e+02,0.000000000000000000e+00,5.332499999999994467e-01
3.020000000000000000e+02,0.000000000000000000e+00,5.299999999999999156e-01
3.030000000000000000e+02,0.000000000000000000e+00,5.324999999999997513e-01
3.040000000000000000e+02,0.000000000000000000e+00,5.292499999999995541e-01
3.050000000000000000e+02,0.000000000000000000e+00,5.284999999999995257e-01
3.060000000000000000e+02,0.000000000000000000e+00,5.277499999999994973e-01
3.070000000000000000e+02,0.000000000000000000e+00,5.277499999999994973e-01
3.080000000000000000e+02,0.000000000000000000e+00,5.260000000000000231e-01
3.090000000000000000e+02,0.000000000000000000e+00,5.260000000000000231e-01
3.100000000000000000e+02,0.000000000000000000e+00,5.260000000000000231e-01
3.110000000000000000e+02,0.000000000000000000e+00,5.252499999999999947e-01
3.120000000000000000e+02,0.000000000000000000e+00,5.194999999999995177e-01
3.130000000000000000e+02,0.000000000000000000e+00,5.179999999999994609e-01
3.140000000000000000e+02,0.000000000000000000e+00,5.179999999999994609e-01
3.150000000000000000e+02,0.000000000000000000e+00,5.179999999999994609e-01
3.160000000000000000e+02,0.000000000000000000e+00,5.179999999999994609e-01
3.170000000000000000e+02,0.000000000000000000e+00,5.115000000000000657e-01
3.180000000000000000e+02,0.000000000000000000e+00,5.100000000000000089e-01
3.190000000000000000e+02,0.000000000000000000e+00,5.019999999999994467e-01
3.200000000000000000e+02,0.000000000000000000e+00,5.019999999999994467e-01
3.210000000000000000e+02,0.000000000000000000e+00,4.987499999999999156e-01
3.220000000000000000e+02,0.000000000000000000e+00,4.937499999999994671e-01
3.230000000000000000e+02,0.000000000000000000e+00,4.904999999999999361e-01
3.240000000000000000e+02,0.000000000000000000e+00,4.857500000000000151e-01
3.250000000000000000e+02,0.000000000000000000e+00,4.857500000000000151e-01
3.260000000000000000e+02,0.000000000000000000e+00,4.777499999999994529e-01
3.270000000000000000e+02,0.000000000000000000e+00,4.777499999999994529e-01
3.280000000000000000e+02,0.000000000000000000e+00,4.744999999999999218e-01
3.290000000000000000e+02,0.000000000000000000e+00,4.705000000000000293e-01
3.300000000000000000e+02,0.000000000000000000e+00,4.697500000000000009e-01
3.310000000000000000e+02,0.000000000000000000e+00,4.679999999999994165e-01
3.320000000000000000e+02,0.000000000000000000e+00,4.615000000000000213e-01
3.330000000000000000e+02,0.000000000000000000e+00,4.574999999999997402e-01
3.340000000000000000e+02,0.000000000000000000e+00,4.534999999999994591e-01
3.350000000000000000e+02,0.000000000000000000e+00,4.479999999999995097e-01
3.360000000000000000e+02,0.000000000000000000e+00,4.455000000000000071e-01
3.370000000000000000e+02,0.000000000000000000e+00,4.415000000000001146e-01
3.380000000000000000e+02,0.000000000000000000e+00,4.374999999999994449e-01
3.390000000000000000e+02,0.000000000000000000e+00,4.374999999999994449e-01
3.400000000000000000e+02,0.000000000000000000e+00,4.294999999999999929e-01
3.410000000000000000e+02,0.000000000000000000e+00,4.294999999999999929e-01
3.420000000000000000e+02,0.000000000000000000e+00,4.284999999999994924e-01
3.430000000000000000e+02,0.000000000000000000e+00,4.212500000000000133e-01
3.440000000000000000e+02,0.000000000000000000e+00,4.212500000000000133e-01
3.450000000000000000e+02,0.000000000000000000e+00,4.139999999999998681e-01
3.460000000000000000e+02,0.000000000000000000e+00,4.132499999999995066e-01
3.470000000000000000e+02,0.000000000000000000e+00,4.107500000000000040e-01
3.480000000000000000e+02,0.000000000000000000e+00,4.052499999999999991e-01
3.490000000000000000e+02,0.000000000000000000e+00,3.979999999999995208e-01
3.500000000000000000e+02,0.000000000000000000e+00,3.972499999999994924e-01
3.510000000000000000e+02,0.000000000000000000e+00,3.922499999999997655e-01
3.520000000000000000e+02,0.000000000000000000e+00,3.889999999999999014e-01
3.530000000000000000e+02,0.000000000000000000e+00,3.827499999999998681e-01
3.540000000000000000e+02,0.000000000000000000e+00,3.810000000000000608e-01
3.550000000000000000e+02,0.000000000000000000e+00,3.810000000000000608e-01
3.560000000000000000e+02,0.000000000000000000e+00,3.729999999999994986e-01
3.570000000000000000e+02,0.000000000000000000e+00,3.722499999999994702e-01
3.580000000000000000e+02,0.000000000000000000e+00,3.650000000000000466e-01
3.590000000000000000e+02,0.000000000000000000e+00,3.650000000000000466e-01
3.600000000000000000e+02,0.000000000000000000e+00,3.632499999999995177e-01
3.610000000000000000e+02,0.000000000000000000e+00,3.617499999999994609e-01
3.620000000000000000e+02,0.000000000000000000e+00,3.567500000000000671e-01
3.630000000000000000e+02,0.000000000000000000e+00,3.537499999999999534e-01
3.640000000000000000e+02,0.000000000000000000e+00,3.487499999999998934e-01
3.650000000000000000e+02,0.000000000000000000e+00,3.487499999999998934e-01
3.660000000000000000e+02,0.000000000000000000e+00,3.407500000000000528e-01
3.670000000000000000e+02,0.000000000000000000e+00,3.407500000000000528e-01
3.680000000000000000e+02,0.000000000000000000e+00,3.349999999999999645e-01
3.690000000000000000e+02,0.000000000000000000e+00,3.327499999999998792e-01
3.700000000000000000e+02,0.000000000000000000e+00,3.327499999999998792e-01
3.710000000000000000e+02,0.000000000000000000e+00,3.302500000000000435e-01
3.720000000000000000e+02,0.000000000000000000e+00,3.247500000000000386e-01
3.730000000000000000e+02,0.000000000000000000e+00,3.247500000000000386e-01
3.740000000000000000e+02,0.000000000000000000e+00,3.247500000000000386e-01
3.750000000000000000e+02,0.000000000000000000e+00,3.229999999999995097e-01
3.760000000000000000e+02,0.000000000000000000e+00,3.182499999999999218e-01
3.770000000000000000e+02,0.000000000000000000e+00,3.165000000000001146e-01
3.780000000000000000e+02,0.000000000000000000e+00,3.165000000000001146e-01
3.790000000000000000e+02,0.000000000000000000e+00,3.132499999999994733e-01
3.800000000000000000e+02,0.000000000000000000e+00,3.084999999999998854e-01
3.810000000000000000e+02,0.000000000000000000e+00,3.092499999999999138e-01
3.820000000000000000e+02,0.000000000000000000e+00,3.084999999999998854e-01
3.830000000000000000e+02,0.000000000000000000e+00,3.069999999999994955e-01
3.840000000000000000e+02,0.000000000000000000e+00,3.029999999999999361e-01
3.850000000000000000e+02,0.000000000000000000e+00,3.005000000000001004e-01
3.860000000000000000e+02,0.000000000000000000e+00,3.005000000000001004e-01
3.870000000000000000e+02,0.000000000000000000e+00,3.005000000000001004e-01
