t,MV,MVP,MVI,MVD,PV,SP,DV,Man
2.800000000000000000e+01,5.000000000000000000e+01,4.830170244373983479e+01,3.427649470372262197e+00,-1.729351914112096988e+00,3.700999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
2.900000000000000000e+01,5.000000000000000000e+01,4.801970751704577367e+01,3.829867925382946847e+00,-1.849575442428720518e+00,3.707999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,5.000000000000000000e+01,4.749600265318536430e+01,4.686396167076150476e+00,-2.182398820261514771e+00,3.721000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+01,5.000000000000000000e+01,4.725429271601901604e+01,4.974846454089473902e+00,-2.229139170108489942e+00,3.727000000000000313e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,5.000000000000000000e+01,4.749600265318536430e+01,4.331578859976938034e+00,-1.827581513162302773e+00,3.721000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,5.000000000000000000e+01,4.725429271601901604e+01,4.648566886366405804e+00,-1.902859602385421844e+00,3.727000000000000313e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+01,5.000000000000000711e+01,4.701258277885269621e+01,4.959500342000669804e+00,-1.972083120853365790e+00,3.732999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+01,5.000000000000000000e+01,4.701258277885269621e+01,4.800886900646554878e+00,-1.813469679499251308e+00,3.732999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,4.632773795688139984e+01,5.969638634582769221e+00,-2.297376591464169060e+00,3.750000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,4.660973288357546096e+01,5.243552864389251056e+00,-1.853285747964712016e+00,3.742999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,4.568317812443784476e+01,6.873081507910952404e+00,-2.556259632348797162e+00,3.765999999999999659e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,4.503861829199426126e+01,7.904761217506444559e+00,-2.943379509500705815e+00,3.782000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,4.532061321868832238e+01,7.126717827032582164e+00,-2.447331045720904541e+00,3.775000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,4.515947326057743538e+01,7.239200013019159385e+00,-2.398673273596594324e+00,3.778999999999999915e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,4.556232315585467063e+01,6.272977366697207735e+00,-1.835300522551878366e+00,3.768999999999999773e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,4.999999999999999289e+01,4.439405845955071328e+01,8.367931842580471624e+00,-2.761990302131185793e+00,3.797999999999999687e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,4.427320349096753915e+01,8.377776294745572727e+00,-2.650979785713111880e+00,3.800999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,4.350778868994078152e+01,9.633827366068651088e+00,-3.141616056009432612e+00,3.820000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,4.322579376324672040e+01,9.922458278404958421e+00,-3.148252041651678379e+00,3.827000000000000313e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,4.298408382608040057e+01,1.013322558052387734e+01,-3.117309406604278799e+00,3.832999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,4.282294386796951358e+01,1.019182181600015547e+01,-3.014765683969669485e+00,3.836999999999999744e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,4.270208889938633945e+01,1.018133569853609544e+01,-2.883424597922434884e+00,3.839999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,4.217838403552593007e+01,1.095471208386994633e+01,-3.133096119395876400e+00,3.853000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,4.205752906694275595e+01,1.093470872173124953e+01,-2.992237788674005472e+00,3.856000000000000227e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,4.999999999999999289e+01,4.181581912977643611e+01,1.115802415496260025e+01,-2.973843284739037252e+00,3.861999999999999744e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,4.129211426591602674e+01,1.192412822052095756e+01,-3.216242486436984294e+00,3.875000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
