t,MV,PV,DV
2.910000000000000000e+02,7.000000000000000000e+01,5.260999999999999943e+01,5.000000000000000000e+01
2.920000000000000000e+02,7.000000000000000000e+01,5.247999999999999687e+01,5.000000000000000000e+01
2.930000000000000000e+02,7.000000000000000000e+01,5.257999999999999829e+01,5.000000000000000000e+01
2.940000000000000000e+02,7.000000000000000000e+01,5.253999999999999915e+01,5.000000000000000000e+01
2.950000000000000000e+02,7.000000000000000000e+01,5.267000000000000171e+01,5.000000000000000000e+01
2.960000000000000000e+02,7.000000000000000000e+01,5.260999999999999943e+01,5.000000000000000000e+01
2.970000000000000000e+02,7.000000000000000000e+01,5.271000000000000085e+01,5.000000000000000000e+01
2.980000000000000000e+02,7.000000000000000000e+01,5.271000000000000085e+01,5.000000000000000000e+01
2.990000000000000000e+02,7.000000000000000000e+01,5.271000000000000085e+01,5.000000000000000000e+01
3.000000000000000000e+02,7.000000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01
3.010000000000000000e+02,7.000000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01
3.020000000000000000e+02,7.000000000000000000e+01,5.279999999999999716e+01,5.000000000000000000e+01
3.030000000000000000e+02,7.000000000000000000e+01,5.286999999999999744e+01,5.000000000000000000e+01
3.040000000000000000e+02,7.000000000000000000e+01,5.282999999999999829e+01,5.000000000000000000e+01
3.050000000000000000e+02,7.000000000000000000e+01,5.289999999999999858e+01,5.000000000000000000e+01
3.060000000000000000e+02,7.000000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01
3.070000000000000000e+02,7.000000000000000000e+01,5.303000000000000114e+01,5.000000000000000000e+01
3.080000000000000000e+02,7.000000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01
3.090000000000000000e+02,7.000000000000000000e+01,5.286999999999999744e+01,5.000000000000000000e+01
3.100000000000000000e+02,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
3.110000000000000000e+02,7.000000000000000000e+01,5.306000000000000227e+01,5.000000000000000000e+01
3.120000000000000000e+02,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
3.130000000000000000e+02,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
3.140000000000000000e+02,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
3.150000000000000000e+02,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
3.160000000000000000e+02,7.000000000000000000e+01,5.315999999999999659e+01,5.000000000000000000e+01
3.170000000000000000e+02,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
3.180000000000000000e+02,7.000000000000000000e+01,5.315999999999999659e+01,5.000000000000000000e+01
3.190000000000000000e+02,7.000000000000000000e+01,5.315999999999999659e+01,5.000000000000000000e+01
3.200000000000000000e+02,7.000000000000000000e+01,5.313000000000000256e+01,5.000000000000000000e+01
3.210000000000000000e+02,7.000000000000000000e+01,5.315999999999999659e+01,5.000000000000000000e+01
3.220000000000000000e+02,7.000000000000000000e+01,5.325000000000000000e+01,5.000000000000000000e+01
3.230000000000000000e+02,7.000000000000000000e+01,5.332000000000000028e+01,5.000000000000000000e+01
3.240000000000000000e+02,7.000000000000000000e+01,5.318999999999999773e+01,5.000000000000000000e+01
3.250000000000000000e+02,7.000000000000000000e+01,5.335000000000000142e+01,5.000000000000000000e+01
3.260000000000000000e+02,7.000000000000000000e+01,5.328999999999999915e+01,5.000000000000000000e+01
3.270000000000000000e+02,7.000000000000000000e+01,5.335000000000000142e+01,5.000000000000000000e+01
3.280000000000000000e+02,7.000000000000000000e+01,5.342000000000000171e+01,5.000000000000000000e+01
3.290000000000000000e+02,7.000000000000000000e+01,5.306000000000000227e+01,5.000000000000000000e+01
3.300000000000000000e+02,7.000000000000000000e+01,5.342000000000000171e+01,5.000000000000000000e+01
3.310000000000000000e+02,7.000000000000000000e+01,5.347999999999999687e+01,5.000000000000000000e+01
3.320000000000000000e+02,7.000000000000000000e+01,5.353999999999999915e+01,5.000000000000000000e+01
3.330000000000000000e+02,7.000000000000000000e+01,5.347999999999999687e+01,5.000000000000000000e+01
3.340000000000000000e+02,7.000000000000000000e+01,5.353999999999999915e+01,5.000000000000000000e+01
3.350000000000000000e+02,7.000000000000000000e+01,5.347999999999999687e+01,5.000000000000000000e+01
3.360000000000000000e+02,7.000000000000000000e+01,5.353999999999999915e+01,5.000000000000000000e+01
3.370000000000000000e+02,7.000000000000000000e+01,5.345000000000000284e+01,5.000000000000000000e+01
3.380000000000000000e+02,7.000000000000000000e+01,5.353999999999999915e+01,5.000000000000000000e+01
3.390000000000000000e+02,7.000000000000000000e+01,5.353999999999999915e+01,5.000000000000000000e+01
3.400000000000000000e+02,7.000000000000000000e+01,5.347999999999999687e+01,5.000000000000000000e+01
3.410000000000000000e+02,7.000000000000000000e+01,5.364000000000000057e+01,5.000000000000000000e+01
3.420000000000000000e+02,7.000000000000000000e+01,5.353999999999999915e+01,5.000000000000000000e+01
3.430000000000000000e+02,7.000000000000000000e+01,5.360999999999999943e+01,5.000000000000000000e+01
3.440000000000000000e+02,7.000000000000000000e+01,5.367000000000000171e+01,5.000000000000000000e+01
3.450000000000000000e+02,7.000000000000000000e+01,5.353999999999999915e+01,5.000000000000000000e+01
3.460000000000000000e+02,7.000000000000000000e+01,5.374000000000000199e+01,5.000000000000000000e+01
3.470000000000000000e+02,7.000000000000000000e+01,5.367000000000000171e+01,5.000000000000000000e+01
3.480000000000000000e+02,7.000000000000000000e+01,5.367000000000000171e+01,5.000000000000000000e+01
3.490000000000000000e+02,7.000000000000000000e+01,5.371000000000000085e+01,5.000000000000000000e+01
3.500000000000000000e+02,7.000000000000000000e+01,5.374000000000000199e+01,5.000000000000000000e+01
3.510000000000000000e+02,7.000000000000000000e+01,5.374000000000000199e+01,5.000000000000000000e+01
3.520000000000000000e+02,7.000000000000000000e+01,5.364000000000000057e+01,5.000000000000000000e+01
3.530000000000000000e+02,7.000000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01
3.540000000000000000e+02,7.000000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01
3.550000000000000000e+02,7.000000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01
3.560000000000000000e+02,7.000000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01
3.570000000000000000e+02,7.000000000000000000e+01,5.371000000000000085e+01,5.000000000000000000e+01
3.580000000000000000e+02,7.000000000000000000e+01,5.386999999999999744e+01,5.000000000000000000e+01
3.590000000000000000e+02,7.000000000000000000e+01,5.374000000000000199e+01,5.000000000000000000e+01
3.600000000000000000e+02,7.000000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01
3.610000000000000000e+02,7.000000000000000000e+01,5.377000000000000313e+01,5.000000000000000000e+01
3.620000000000000000e+02,7.000000000000000000e+01,5.389999999999999858e+01,5.000000000000000000e+01
3.630000000000000000e+02,7.000000000000000000e+01,5.389999999999999858e+01,5.000000000000000000e+01
3.640000000000000000e+02,7.000000000000000000e+01,5.386999999999999744e+01,5.000000000000000000e+01
3.650000000000000000e+02,7.000000000000000000e+01,5.389999999999999858e+01,5.000000000000000000e+01
3.660000000000000000e+02,7.000000000000000000e+01,5.409000000000000341e+01,5.000000000000000000e+01
3.670000000000000000e+02,7.000000000000000000e+01,5.403000000000000114e+01,5.000000000000000000e+01
3.680000000000000000e+02,7.000000000000000000e+01,5.406000000000000227e+01,5.000000000000000000e+01
3.690000000000000000e+02,7.000000000000000000e+01,5.409000000000000341e+01,5.000000000000000000e+01
3.700000000000000000e+02,7.000000000000000000e+01,5.411999999999999744e+01,5.000000000000000000e+01
3.710000000000000000e+02,7.000000000000000000e+01,5.411999999999999744e+01,5.000000000000000000e+01
3.720000000000000000e+02,7.000000000000000000e+01,5.409000000000000341e+01,5.000000000000000000e+01
3.730000000000000000e+02,7.000000000000000000e+01,5.411999999999999744e+01,5.000000000000000000e+01
3.740000000000000000e+02,7.000000000000000000e+01,5.415999999999999659e+01,5.000000000000000000e+01
3.750000000000000000e+02,7.000000000000000000e+01,5.411999999999999744e+01,5.000000000000000000e+01
3.760000000000000000e+02,7.000000000000000000e+01,5.418999999999999773e+01,5.000000000000000000e+01
3.770000000000000000e+02,7.000000000000000000e+01,5.421999999999999886e+01,5.000000000000000000e+01
3.780000000000000000e+02,7.000000000000000000e+01,5.418999999999999773e+01,5.000000000000000000e+01
3.790000000000000000e+02,7.000000000000000000e+01,5.421999999999999886e+01,5.000000000000000000e+01
3.800000000000000000e+02,7.000000000000000000e+01,5.415999999999999659e+01,5.000000000000000000e+01
3.810000000000000000e+02,7.000000000000000000e+01,5.415999999999999659e+01,5.000000000000000000e+01
3.820000000000000000e+02,7.000000000000000000e+01,5.428999999999999915e+01,5.000000000000000000e+01
3.830000000000000000e+02,7.000000000000000000e+01,5.421999999999999886e+01,5.000000000000000000e+01
3.840000000000000000e+02,7.000000000000000000e+01,5.425000000000000000e+01,5.000000000000000000e+01
3.850000000000000000e+02,7.000000000000000000e+01,5.418999999999999773e+01,5.000000000000000000e+01
3.860000000000000000e+02,7.000000000000000000e+01,5.432000000000000028e+01,5.000000000000000000e+01
3.870000000000000000e+02,7.000000000000000000e+01,5.428999999999999915e+01,5.000000000000000000e+01
3.880000000000000000e+02,7.000000000000000000e+01,5.438000000000000256e+01,5.000000000000000000e+01
3.890000000000000000e+02,7.000000000000000000e+01,5.432000000000000028e+01,5.000000000000000000e+01
3.900000000000000000e+02,7.000000000000000000e+01,5.445000000000000284e+01,5.000000000000000000e+01
3.910000000000000000e+02,7.000000000000000000e+01,5.438000000000000256e+01,5.000000000000000000e+01
3.920000000000000000e+02,7.000000000000000000e+01,5.447999999999999687e+01,5.000000000000000000e+01
3.930000000000000000e+02,7.000000000000000000e+01,5.445000000000000284e+01,5.000000000000000000e+01
3.940000000000000000e+02,7.000000000000000000e+01,5.447999999999999687e+01,5.000000000000000000e+01
3.950000000000000000e+02,7.000000000000000000e+01,5.440999999999999659e+01,5.000000000000000000e+01
3.960000000000000000e+02,7.000000000000000000e+01,5.453999999999999915e+01,5.000000000000000000e+01
3.970000000000000000e+02,7.000000000000000000e+01,5.447999999999999687e+01,5.000000000000000000e+01
3.980000000000000000e+02,7.000000000000000000e+01,5.453999999999999915e+01,5.000000000000000000e+01
3.990000000000000000e+02,7.000000000000000000e+01,5.447999999999999687e+01,5.000000000000000000e+01
4.000000000000000000e+02,7.000000000000000000e+01,5.450999999999999801e+01,5.000000000000000000e+01
4.010000000000000000e+02,7.000000000000000000e+01,5.447999999999999687e+01,5.000000000000000000e+01
4.020000000000000000e+02,7.000000000000000000e+01,5.464000000000000057e+01,5.000000000000000000e+01
4.030000000000000000e+02,7.000000000000000000e+01,5.464000000000000057e+01,5.000000000000000000e+01
4.040000000000000000e+02,7.000000000000000000e+01,5.467000000000000171e+01,5.000000000000000000e+01
4.050000000000000000e+02,7.000000000000000000e+01,5.470000000000000284e+01,5.000000000000000000e+01
4.060000000000000000e+02,7.000000000000000000e+01,5.479999999999999716e+01,5.000000000000000000e+01
4.070000000000000000e+02,7.000000000000000000e+01,5.474000000000000199e+01,5.000000000000000000e+01
4.080000000000000000e+02,7.000000000000000000e+01,5.482999999999999829e+01,5.000000000000000000e+01
4.090000000000000000e+02,7.000000000000000000e+01,5.474000000000000199e+01,5.000000000000000000e+01
4.100000000000000000e+02,7.000000000000000000e+01,5.479999999999999716e+01,5.000000000000000000e+01
4.110000000000000000e+02,7.000000000000000000e+01,5.479999999999999716e+01,5.000000000000000000e+01
4.120000000000000000e+02,7.000000000000000000e+01,5.474000000000000199e+01,5.000000000000000000e+01
4.130000000000000000e+02,7.000000000000000000e+01,5.477000000000000313e+01,5.000000000000000000e+01
4.140000000000000000e+02,7.000000000000000000e+01,5.474000000000000199e+01,5.000000000000000000e+01
4.150000000000000000e+02,7.000000000000000000e+01,5.477000000000000313e+01,5.000000000000000000e+01
4.160000000000000000e+02,7.000000000000000000e+01,5.492999999999999972e+01,5.000000000000000000e+01
4.170000000000000000e+02,7.000000000000000000e+01,5.486999999999999744e+01,5.000000000000000000e+01
4.180000000000000000e+02,7.000000000000000000e+01,5.479999999999999716e+01,5.000000000000000000e+01
4.190000000000000000e+02,7.000000000000000000e+01,5.479999999999999716e+01,5.000000000000000000e+01
4.200000000000000000e+02,7.000000000000000000e+01,5.489999999999999858e+01,5.000000000000000000e+01
4.210000000000000000e+02,7.000000000000000000e+01,5.477000000000000313e+01,5.000000000000000000e+01
4.220000000000000000e+02,7.000000000000000000e+01,5.489999999999999858e+01,5.000000000000000000e+01
4.230000000000000000e+02,7.000000000000000000e+01,5.482999999999999829e+01,5.000000000000000000e+01
4.240000000000000000e+02,7.000000000000000000e+01,5.479999999999999716e+01,5.000000000000000000e+01
4.250000000000000000e+02,7.000000000000000000e+01,5.486999999999999744e+01,5.000000000000000000e+01
4.260000000000000000e+02,7.000000000000000000e+01,5.492999999999999972e+01,5.000000000000000000e+01
4.270000000000000000e+02,7.000000000000000000e+01,5.486999999999999744e+01,5.000000000000000000e+01
4.280000000000000000e+02,7.000000000000000000e+01,5.489999999999999858e+01,5.000000000000000000e+01
4.290000000000000000e+02,7.000000000000000000e+01,5.496000000000000085e+01,5.000000000000000000e+01
4.300000000000000000e+02,7.000000000000000000e+01,5.492999999999999972e+01,5.000000000000000000e+01
4.310000000000000000e+02,7.000000000000000000e+01,5.496000000000000085e+01,5.000000000000000000e+01
4.320000000000000000e+02,7.000000000000000000e+01,5.509000000000000341e+01,5.000000000000000000e+01
4.330000000000000000e+02,7.000000000000000000e+01,5.506000000000000227e+01,5.000000000000000000e+01
4.340000000000000000e+02,7.000000000000000000e+01,5.506000000000000227e+01,5.000000000000000000e+01
4.350000000000000000e+02,7.000000000000000000e+01,5.506000000000000227e+01,5.000000000000000000e+01
4.360000000000000000e+02,7.000000000000000000e+01,5.515999999999999659e+01,5.000000000000000000e+01
4.370000000000000000e+02,7.000000000000000000e+01,5.506000000000000227e+01,5.000000000000000000e+01
4.380000000000000000e+02,7.000000000000000000e+01,5.525000000000000000e+01,5.000000000000000000e+01
4.390000000000000000e+02,7.000000000000000000e+01,5.518999999999999773e+01,5.000000000000000000e+01
4.400000000000000000e+02,7.000000000000000000e+01,5.528000000000000114e+01,5.000000000000000000e+01
4.410000000000000000e+02,7.000000000000000000e+01,5.525000000000000000e+01,5.000000000000000000e+01
4.420000000000000000e+02,7.000000000000000000e+01,5.528000000000000114e+01,5.000000000000000000e+01
4.430000000000000000e+02,7.000000000000000000e+01,5.532000000000000028e+01,5.000000000000000000e+01
4.440000000000000000e+02,7.000000000000000000e+01,5.528000000000000114e+01,5.000000000000000000e+01
4.450000000000000000e+02,7.000000000000000000e+01,5.538000000000000256e+01,5.000000000000000000e+01
4.460000000000000000e+02,7.000000000000000000e+01,5.535000000000000142e+01,5.000000000000000000e+01
4.470000000000000000e+02,7.000000000000000000e+01,5.525000000000000000e+01,5.000000000000000000e+01
4.480000000000000000e+02,7.000000000000000000e+01,5.525000000000000000e+01,5.000000000000000000e+01
4.490000000000000000e+02,7.000000000000000000e+01,5.528000000000000114e+01,5.000000000000000000e+01
4.500000000000000000e+02,7.000000000000000000e+01,5.538000000000000256e+01,5.000000000000000000e+01
4.510000000000000000e+02,7.000000000000000000e+01,5.528000000000000114e+01,5.000000000000000000e+01
4.520000000000000000e+02,7.000000000000000000e+01,5.535000000000000142e+01,5.000000000000000000e+01
4.530000000000000000e+02,7.000000000000000000e+01,5.528000000000000114e+01,5.000000000000000000e+01
4.540000000000000000e+02,7.000000000000000000e+01,5.535000000000000142e+01,5.000000000000000000e+01
4.550000000000000000e+02,7.000000000000000000e+01,5.532000000000000028e+01,5.000000000000000000e+01
4.560000000000000000e+02,7.000000000000000000e+01,5.532000000000000028e+01,5.000000000000000000e+01
4.570000000000000000e+02,7.000000000000000000e+01,5.538000000000000256e+01,5.000000000000000000e+01
4.580000000000000000e+02,7.000000000000000000e+01,5.538000000000000256e+01,5.000000000000000000e+01
4.590000000000000000e+02,7.000000000000000000e+01,5.538000000000000256e+01,5.000000000000000000e+01
4.600000000000000000e+02,7.000000000000000000e+01,5.545000000000000284e+01,5.000000000000000000e+01
4.610000000000000000e+02,7.000000000000000000e+01,5.545000000000000284e+01,5.000000000000000000e+01
4.620000000000000000e+02,7.000000000000000000e+01,5.553999999999999915e+01,5.000000000000000000e+01
4.630000000000000000e+02,7.000000000000000000e+01,5.553999999999999915e+01,5.000000000000000000e+01
4.640000000000000000e+02,7.000000000000000000e+01,5.557000000000000028e+01,5.000000000000000000e+01
4.650000000000000000e+02,7.000000000000000000e+01,5.547999999999999687e+01,5.000000000000000000e+01
4.660000000000000000e+02,7.000000000000000000e+01,5.553999999999999915e+01,5.000000000000000000e+01
4.670000000000000000e+02,7.000000000000000000e+01,5.553999999999999915e+01,5.000000000000000000e+01
4.680000000000000000e+02,7.000000000000000000e+01,5.560999999999999943e+01,5.000000000000000000e+01
4.690000000000000000e+02,7.000000000000000000e+01,5.560999999999999943e+01,5.000000000000000000e+01
4.700000000000000000e+02,7.000000000000000000e+01,5.564000000000000057e+01,5.000000000000000000e+01
4.710000000000000000e+02,7.000000000000000000e+01,5.564000000000000057e+01,5.000000000000000000e+01
4.720000000000000000e+02,7.000000000000000000e+01,5.564000000000000057e+01,5.000000000000000000e+01
4.730000000000000000e+02,7.000000000000000000e+01,5.567000000000000171e+01,5.000000000000000000e+01
4.740000000000000000e+02,7.000000000000000000e+01,5.560999999999999943e+01,5.000000000000000000e+01
4.750000000000000000e+02,7.000000000000000000e+01,5.557000000000000028e+01,5.000000000000000000e+01
4.760000000000000000e+02,7.000000000000000000e+01,5.560999999999999943e+01,5.000000000000000000e+01
4.770000000000000000e+02,7.000000000000000000e+01,5.560999999999999943e+01,5.000000000000000000e+01
4.780000000000000000e+02,7.000000000000000000e+01,5.560999999999999943e+01,5.000000000000000000e+01
4.790000000000000000e+02,7.000000000000000000e+01,5.567000000000000171e+01,5.000000000000000000e+01
4.800000000000000000e+02,7.000000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01
4.810000000000000000e+02,7.000000000000000000e+01,5.564000000000000057e+01,5.000000000000000000e+01
4.820000000000000000e+02,7.000000000000000000e+01,5.550999999999999801e+01,5.000000000000000000e+01
4.830000000000000000e+02,7.000000000000000000e+01,5.560999999999999943e+01,5.000000000000000000e+01
4.840000000000000000e+02,7.000000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01
4.850000000000000000e+02,7.000000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01
4.860000000000000000e+02,7.000000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01
4.870000000000000000e+02,7.000000000000000000e+01,5.574000000000000199e+01,5.000000000000000000e+01
4.880000000000000000e+02,7.000000000000000000e+01,5.579999999999999716e+01,5.000000000000000000e+01
4.890000000000000000e+02,7.000000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01
4.900000000000000000e+02,7.000000000000000000e+01,5.582999999999999829e+01,5.000000000000000000e+01
4.910000000000000000e+02,7.000000000000000000e+01,5.574000000000000199e+01,5.000000000000000000e+01
4.920000000000000000e+02,7.000000000000000000e+01,5.574000000000000199e+01,5.000000000000000000e+01
4.930000000000000000e+02,7.000000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01
4.940000000000000000e+02,7.000000000000000000e+01,5.582999999999999829e+01,5.000000000000000000e+01
4.950000000000000000e+02,7.000000000000000000e+01,5.557000000000000028e+01,5.000000000000000000e+01
4.960000000000000000e+02,7.000000000000000000e+01,5.585999999999999943e+01,5.000000000000000000e+01
4.970000000000000000e+02,7.000000000000000000e+01,5.579999999999999716e+01,5.000000000000000000e+01
4.980000000000000000e+02,7.000000000000000000e+01,5.579999999999999716e+01,5.000000000000000000e+01
4.990000000000000000e+02,7.000000000000000000e+01,5.579999999999999716e+01,5.000000000000000000e+01
5.000000000000000000e+02,7.000000000000000000e+01,5.577000000000000313e+01,5.000000000000000000e+01
5.010000000000000000e+02,7.000000000000000000e+01,5.577000000000000313e+01,5.000000000000000000e+01
5.020000000000000000e+02,7.000000000000000000e+01,5.589999999999999858e+01,5.000000000000000000e+01
5.030000000000000000e+02,7.000000000000000000e+01,5.570000000000000284e+01,5.000000000000000000e+01
5.040000000000000000e+02,7.000000000000000000e+01,5.577000000000000313e+01,5.000000000000000000e+01
5.050000000000000000e+02,7.000000000000000000e+01,5.582999999999999829e+01,5.000000000000000000e+01
5.060000000000000000e+02,7.000000000000000000e+01,5.585999999999999943e+01,5.000000000000000000e+01
5.070000000000000000e+02,7.000000000000000000e+01,5.592999999999999972e+01,5.000000000000000000e+01
5.080000000000000000e+02,7.000000000000000000e+01,5.596000000000000085e+01,5.000000000000000000e+01
5.090000000000000000e+02,7.000000000000000000e+01,5.596000000000000085e+01,5.000000000000000000e+01
5.100000000000000000e+02,7.000000000000000000e+01,5.599000000000000199e+01,5.000000000000000000e+01
5.110000000000000000e+02,7.000000000000000000e+01,5.603000000000000114e+01,5.000000000000000000e+01
5.120000000000000000e+02,7.000000000000000000e+01,5.606000000000000227e+01,5.000000000000000000e+01
5.130000000000000000e+02,7.000000000000000000e+01,5.596000000000000085e+01,5.000000000000000000e+01
5.140000000000000000e+02,7.000000000000000000e+01,5.603000000000000114e+01,5.000000000000000000e+01
5.150000000000000000e+02,7.000000000000000000e+01,5.606000000000000227e+01,5.000000000000000000e+01
5.160000000000000000e+02,7.000000000000000000e+01,5.614999999999999858e+01,5.000000000000000000e+01
5.170000000000000000e+02,7.000000000000000000e+01,5.603000000000000114e+01,5.000000000000000000e+01
5.180000000000000000e+02,7.000000000000000000e+01,5.603000000000000114e+01,5.000000000000000000e+01
5.190000000000000000e+02,7.000000000000000000e+01,5.609000000000000341e+01,5.000000000000000000e+01
5.200000000000000000e+02,7.000000000000000000e+01,5.609000000000000341e+01,5.000000000000000000e+01
5.210000000000000000e+02,7.000000000000000000e+01,5.606000000000000227e+01,5.000000000000000000e+01
5.220000000000000000e+02,7.000000000000000000e+01,5.611999999999999744e+01,5.000000000000000000e+01
5.230000000000000000e+02,7.000000000000000000e+01,5.603000000000000114e+01,5.000000000000000000e+01
5.240000000000000000e+02,7.000000000000000000e+01,5.609000000000000341e+01,5.000000000000000000e+01
5.250000000000000000e+02,7.000000000000000000e+01,5.611999999999999744e+01,5.000000000000000000e+01
5.260000000000000000e+02,7.000000000000000000e+01,5.606000000000000227e+01,5.000000000000000000e+01
5.270000000000000000e+02,7.000000000000000000e+01,5.611999999999999744e+01,5.000000000000000000e+01
5.280000000000000000e+02,7.000000000000000000e+01,5.606000000000000227e+01,5.000000000000000000e+01
5.290000000000000000e+02,7.000000000000000000e+01,5.609000000000000341e+01,5.000000000000000000e+01
5.300000000000000000e+02,7.000000000000000000e+01,5.606000000000000227e+01,5.000000000000000000e+01
5.310000000000000000e+02,7.000000000000000000e+01,5.611999999999999744e+01,5.000000000000000000e+01
5.320000000000000000e+02,7.000000000000000000e+01,5.609000000000000341e+01,5.000000000000000000e+01
5.330000000000000000e+02,7.000000000000000000e+01,5.611999999999999744e+01,5.000000000000000000e+01
5.340000000000000000e+02,7.000000000000000000e+01,5.614999999999999858e+01,5.000000000000000000e+01
5.350000000000000000e+02,7.000000000000000000e+01,5.618999999999999773e+01,5.000000000000000000e+01
5.360000000000000000e+02,7.000000000000000000e+01,5.625000000000000000e+01,5.000000000000000000e+01
5.370000000000000000e+02,7.000000000000000000e+01,5.625000000000000000e+01,5.000000000000000000e+01
5.380000000000000000e+02,7.000000000000000000e+01,5.621999999999999886e+01,5.000000000000000000e+01
5.390000000000000000e+02,7.000000000000000000e+01,5.614999999999999858e+01,5.000000000000000000e+01
5.400000000000000000e+02,7.000000000000000000e+01,5.625000000000000000e+01,5.000000000000000000e+01
5.410000000000000000e+02,7.000000000000000000e+01,5.621999999999999886e+01,5.000000000000000000e+01
5.420000000000000000e+02,7.000000000000000000e+01,5.625000000000000000e+01,5.000000000000000000e+01
5.430000000000000000e+02,7.000000000000000000e+01,5.625000000000000000e+01,5.000000000000000000e+01
5.440000000000000000e+02,7.000000000000000000e+01,5.618999999999999773e+01,5.000000000000000000e+01
5.450000000000000000e+02,7.000000000000000000e+01,5.632000000000000028e+01,5.000000000000000000e+01
5.460000000000000000e+02,7.000000000000000000e+01,5.611999999999999744e+01,5.000000000000000000e+01
5.470000000000000000e+02,7.000000000000000000e+01,5.606000000000000227e+01,5.000000000000000000e+01
5.480000000000000000e+02,7.000000000000000000e+01,5.614999999999999858e+01,5.000000000000000000e+01
5.490000000000000000e+02,7.000000000000000000e+01,5.611999999999999744e+01,5.000000000000000000e+01
5.500000000000000000e+02,7.000000000000000000e+01,5.618999999999999773e+01,5.000000000000000000e+01
5.510000000000000000e+02,7.000000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01
5.520000000000000000e+02,7.000000000000000000e+01,5.632000000000000028e+01,5.000000000000000000e+01
5.530000000000000000e+02,7.000000000000000000e+01,5.638000000000000256e+01,5.000000000000000000e+01
5.540000000000000000e+02,7.000000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01
5.550000000000000000e+02,7.000000000000000000e+01,5.640999999999999659e+01,5.000000000000000000e+01
5.560000000000000000e+02,7.000000000000000000e+01,5.632000000000000028e+01,5.000000000000000000e+01
5.570000000000000000e+02,7.000000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01
5.580000000000000000e+02,7.000000000000000000e+01,5.628000000000000114e+01,5.000000000000000000e+01
5.590000000000000000e+02,7.000000000000000000e+01,5.614999999999999858e+01,5.000000000000000000e+01
5.600000000000000000e+02,7.000000000000000000e+01,5.632000000000000028e+01,5.000000000000000000e+01
5.610000000000000000e+02,7.000000000000000000e+01,5.638000000000000256e+01,5.000000000000000000e+01
5.620000000000000000e+02,7.000000000000000000e+01,5.640999999999999659e+01,5.000000000000000000e+01
5.630000000000000000e+02,7.000000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01
5.640000000000000000e+02,7.000000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01
5.650000000000000000e+02,7.000000000000000000e+01,5.640999999999999659e+01,5.000000000000000000e+01
5.660000000000000000e+02,7.000000000000000000e+01,5.647999999999999687e+01,5.000000000000000000e+01
5.670000000000000000e+02,7.000000000000000000e+01,5.643999999999999773e+01,5.000000000000000000e+01
5.680000000000000000e+02,7.000000000000000000e+01,5.640999999999999659e+01,5.000000000000000000e+01
5.690000000000000000e+02,7.000000000000000000e+01,5.632000000000000028e+01,5.000000000000000000e+01
5.700000000000000000e+02,7.000000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01
5.710000000000000000e+02,7.000000000000000000e+01,5.635000000000000142e+01,5.000000000000000000e+01
5.720000000000000000e+02,7.000000000000000000e+01,5.640999999999999659e+01,5.000000000000000000e+01
5.730000000000000000e+02,7.000000000000000000e+01,5.647999999999999687e+01,5.000000000000000000e+01
5.740000000000000000e+02,7.000000000000000000e+01,5.640999999999999659e+01,5.000000000000000000e+01
5.750000000000000000e+02,7.000000000000000000e+01,5.650999999999999801e+01,5.000000000000000000e+01
5.760000000000000000e+02,7.000000000000000000e+01,5.650999999999999801e+01,5.000000000000000000e+01
5.770000000000000000e+02,7.000000000000000000e+01,5.650999999999999801e+01,5.000000000000000000e+01
5.780000000000000000e+02,7.000000000000000000e+01,5.653999999999999915e+01,5.000000000000000000e+01
5.790000000000000000e+02,7.000000000000000000e+01,5.657000000000000028e+01,5.000000000000000000e+01
5.800000000000000000e+02,7.000000000000000000e+01,5.664000000000000057e+01,5.000000000000000000e+01
5.810000000000000000e+02,7.000000000000000000e+01,5.670000000000000284e+01,5.000000000000000000e+01
